OBJECTID,Name,Surf_Spot,Shape_Leng,Shape_Area,SUM_Area_S
71,Ponta de Bororo, ,62831.853071795863798,314159265.358979284763336,1.715919918110440
72,Tropical, ,62831.853071795863798,314159265.358979284763336,0.380453553633711
73,Dunas de Ule, ,62831.853071795863798,314159265.358979284763336,0.110471242076763
74,Guarapari - Ule, ,62831.853071795863798,314159265.358979284763336,0.112190015512204
75,Ponta da Fruta, ,62831.853071795863798,314159265.358979284763336,0.270212984333954
76,Coral Dois, ,62831.853071795863798,314159265.358979284763336,1.822157001561710
77,Ponta da Belina, ,62831.853071795863798,314159265.358979284763336,1.943950333039220
78,Coral Um, ,62831.853071795863798,314159265.358979284763336,2.288866627841320
79,Barrinha, ,62831.853071795863798,314159265.358979284763336,3.083719521990890
80,Praia de Camburi, ,62831.853071795863798,314159265.358979284763336,10.001164848438400
81,Velzyland, ,62831.853071795863798,314159265.358979284763336,3.791984167389070
82,Ponta da Cacao, ,62831.853071795863798,314159265.358979284763336,2.257109246765190
83,"Manguinhos, Brazil", ,62831.853071795863798,314159265.358979284763336,1.026088231421450
84,Praia da Baleia, ,62831.853071795863798,314159265.358979284763336,0.757434843662531
85,Jacaraipe - Solemar, ,62831.853071795863798,314159265.358979284763336,0.276723975081199
86,Xa, ,62831.853071795863798,314159265.358979284763336,0.244125538361514
87,Nova Almeida, ,62831.853071795863798,314159265.358979284763336,0.143747311265869
88,Praia Grande, ,62831.853071795863798,314159265.358979284763336,0.093492654180495
89,Regencia, ,62831.853071795863798,314159265.358979284763336,0.001925489530151
90,Guriri, ,62831.853071795863798,314159265.358979284763336,0.000000000000000
91,Milionarios, ,62831.853071795863798,314159265.358979284763336,0.151692502600120
92,Sul, ,62831.853071795863798,314159265.358979284763336,0.156424658727162
