OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,AREA_KM2,F1970,F1980,F1991,F2000,F2010,Shape_Leng,Shape_Area,pop_change,Shape_Le_1,Shape_Ar_1
497,1,497,496,Nordeste,Fernando Do Noronha,Biboca,-3.835106000000000,-32.403348999999999,10000.000000000000000,497,2605459,Fernando de Noronha,PE,18.609000000000002,1241.000000000000000,1274.000000000000000,1686.000000000000000,2051.000000000000000,2630.000000000000000,0.000000000000000,0.000000000000000,579.000000000000000,62831.853071795863798,314159265.358979284763336
498,1,498,497,Nordeste,Fernando Do Noronha,Abras,-3.827602000000000,-32.400581000000003,10000.000000000000000,498,2605459,Fernando de Noronha,PE,18.609000000000002,1241.000000000000000,1274.000000000000000,1686.000000000000000,2051.000000000000000,2630.000000000000000,0.000000000000000,0.000000000000000,579.000000000000000,62831.853071795863798,314159265.358979284763336
499,2,499,498,Nordeste,Ceara,Futuro,-3.726691000000000,-38.457008999999999,10000.000000000000000,499,2304285,Eusébio,CE,78.817999999999998,0.000000000000000,0.000000000000000,20410.000000000000000,31500.000000000000000,46033.000000000000000,0.000000000000000,0.000000000000000,14533.000000000000000,62831.853071795863798,314159265.358979284763336
500,2,500,499,Nordeste,Ceara,Iracema (ponte metalica),-3.718212000000000,-38.518002000000003,10000.000000000000000,500,2303709,Caucaia,CE,1223.246000000000095,54754.000000000000000,94106.000000000000000,165099.000000000000000,250479.000000000000000,325441.000000000000000,0.000000000000000,0.000000000000000,74962.000000000000000,62831.853071795863798,314159265.358979284763336
501,2,501,500,Nordeste,Ceara,Leste-Oeste,-3.714080000000000,-38.540489999999998,10000.000000000000000,501,2303709,Caucaia,CE,1223.246000000000095,54754.000000000000000,94106.000000000000000,165099.000000000000000,250479.000000000000000,325441.000000000000000,0.000000000000000,0.000000000000000,74962.000000000000000,62831.853071795863798,314159265.358979284763336
502,1,502,501,Nordeste,Ceara,Titanzinho,-3.707351000000000,-38.467813000000000,10000.000000000000000,502,2304400,Fortaleza,CE,312.353000000000009,857980.000000000000000,1307608.000000000000000,1768637.000000000000000,2141402.000000000000000,2452185.000000000000000,0.000000000000000,0.000000000000000,310783.000000000000000,62831.853071795863798,314159265.358979284763336
503,2,503,502,Nordeste,Ceara,Icarai,-3.670278000000000,-38.669443999999999,10000.000000000000000,503,2303709,Caucaia,CE,1223.246000000000095,54754.000000000000000,94106.000000000000000,165099.000000000000000,250479.000000000000000,325441.000000000000000,0.000000000000000,0.000000000000000,74962.000000000000000,62831.853071795863798,314159265.358979284763336
504,2,504,503,Nordeste,Ceara,Pico das Almas,-3.605083000000000,-38.761997000000001,10000.000000000000000,504,2303709,Caucaia,CE,1223.246000000000095,54754.000000000000000,94106.000000000000000,165099.000000000000000,250479.000000000000000,325441.000000000000000,0.000000000000000,0.000000000000000,74962.000000000000000,62831.853071795863798,314159265.358979284763336
505,2,505,504,Nordeste,Ceara,Taiba,-3.505663000000000,-38.905270000000002,10000.000000000000000,505,2310209,Paracuru,CE,304.733999999999980,24522.000000000000000,28610.000000000000000,20942.000000000000000,27541.000000000000000,31636.000000000000000,0.000000000000000,0.000000000000000,4095.000000000000000,62831.853071795863798,314159265.358979284763336
506,2,506,505,Nordeste,Ceara,Paracuru,-3.406714000000000,-39.032620999999999,10000.000000000000000,506,2310209,Paracuru,CE,304.733999999999980,24522.000000000000000,28610.000000000000000,20942.000000000000000,27541.000000000000000,31636.000000000000000,0.000000000000000,0.000000000000000,4095.000000000000000,62831.853071795863798,314159265.358979284763336
507,2,507,506,Nordeste,Ceara,Jericoacoara,-2.787089000000000,-40.512611000000000,10000.000000000000000,507,2304251,Cruz,CE,335.920999999999992,0.000000000000000,0.000000000000000,20098.000000000000000,19779.000000000000000,22479.000000000000000,0.000000000000000,0.000000000000000,2700.000000000000000,62831.853071795863798,314159265.358979284763336
508,2,508,507,Nordeste,Maranhao,Travosa,-2.358991000000000,-43.243904000000001,10000.000000000000000,508,2109403,Primeira Cruz,MA,1337.161000000000058,15507.000000000000000,17568.000000000000000,18419.000000000000000,11019.000000000000000,13954.000000000000000,0.000000000000000,0.000000000000000,2935.000000000000000,62831.853071795863798,314159265.358979284763336
509,4,509,508,Norte,Para,marahu,-1.073422000000000,-48.403187000000003,10000.000000000000000,509,1501402,Belém,PA,1059.465999999999894,633374.000000000000000,933280.000000000000000,1244689.000000000000000,1280614.000000000000000,1393399.000000000000000,0.000000000000000,0.000000000000000,112785.000000000000000,62831.853071795863798,314159265.358979284763336
510,1,510,509,Norte,Para,Camaraçu,-0.868831000000000,-46.430798000000003,10000.000000000000000,510,1500909,Augusto Corrêa,PA,1099.618999999999915,18331.000000000000000,26404.000000000000000,30323.000000000000000,33011.000000000000000,40497.000000000000000,0.000000000000000,0.000000000000000,7486.000000000000000,62831.853071795863798,314159265.358979284763336
511,2,511,510,Norte,Para,Araruna,-0.688517000000000,-48.483266999999998,10000.000000000000000,511,1506302,Salvaterra,PA,918.562999999999988,9127.000000000000000,10008.000000000000000,11889.000000000000000,15118.000000000000000,20183.000000000000000,0.000000000000000,0.000000000000000,5065.000000000000000,62831.853071795863798,314159265.358979284763336
512,2,512,511,Norte,Maranhao,Pororoca,1.242601000000000,-50.291972000000001,10000.000000000000000,512,1600105,Amapá,AP,8454.846999999999753,10377.000000000000000,9499.000000000000000,8075.000000000000000,7121.000000000000000,8069.000000000000000,0.000000000000000,0.000000000000000,948.000000000000000,62831.853071795863798,314159265.358979284763336
513,3,513,512,Sul,Rio Grande Do Sul,Salinas,-30.154806000000001,-50.192222000000001,10000.000000000000000,513,4301636,Balneário Pinhal,RS,102.385999999999996,0.000000000000000,0.000000000000000,0.000000000000000,7452.000000000000000,10856.000000000000000,0.000000000000000,0.000000000000000,3404.000000000000000,62831.853071795863798,314159265.358979284763336
514,3,514,513,Sul,Rio Grande Do Sul,Imbé,-29.961877000000001,-50.111065000000004,10000.000000000000000,514,4310330,Imbé,RS,39.765999999999998,0.000000000000000,0.000000000000000,7352.000000000000000,12242.000000000000000,17670.000000000000000,0.000000000000000,0.000000000000000,5428.000000000000000,62831.853071795863798,314159265.358979284763336
515,4,515,514,Sul,Rio Grande Do Sul,Mariluz,-29.931069000000001,-50.096649999999997,10000.000000000000000,515,4310330,Imbé,RS,39.765999999999998,0.000000000000000,0.000000000000000,7352.000000000000000,12242.000000000000000,17670.000000000000000,0.000000000000000,0.000000000000000,5428.000000000000000,62831.853071795863798,314159265.358979284763336
516,5,516,515,Sul,Rio Grande Do Sul,Arroio Teixeira,-29.645605000000000,-49.945509000000001,10000.000000000000000,516,4301057,Arroio do Sal,RS,119.162999999999997,0.000000000000000,0.000000000000000,3031.000000000000000,5273.000000000000000,7740.000000000000000,0.000000000000000,0.000000000000000,2467.000000000000000,62831.853071795863798,314159265.358979284763336
517,2,517,516,Sul,Santa Catarina South,Ilha do Batuta,-28.153828000000001,-48.639898000000002,10000.000000000000000,517,4205704,Garopaba,SC,114.772999999999996,7458.000000000000000,8238.000000000000000,9918.000000000000000,13164.000000000000000,18138.000000000000000,0.000000000000000,0.000000000000000,4974.000000000000000,62831.853071795863798,314159265.358979284763336
518,2,518,517,Sul,Parana,Brava de Matinhos,-25.834492000000001,-48.535465000000002,10000.000000000000000,518,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,0.000000000000000,0.000000000000000,4838.000000000000000,62831.853071795863798,314159265.358979284763336
519,2,519,518,Sul,Parana,Pontal do Sul,-25.579974000000000,-48.347616000000002,10000.000000000000000,519,4118204,Paranaguá,PR,826.431000000000040,62327.000000000000000,81971.000000000000000,107675.000000000000000,127339.000000000000000,140469.000000000000000,0.000000000000000,0.000000000000000,13130.000000000000000,62831.853071795863798,314159265.358979284763336
520,2,520,519,Sudeste,Sao Paolo South,Desertinha,-24.430820000000001,-47.048065000000001,10000.000000000000000,520,3520301,Iguape,SP,1978.795000000000073,19211.000000000000000,23363.000000000000000,27937.000000000000000,27427.000000000000000,28841.000000000000000,0.000000000000000,0.000000000000000,1414.000000000000000,62831.853071795863798,314159265.358979284763336
521,2,521,520,Sudeste,Sao Paolo South,Cibratel,-24.208026000000000,-46.827103999999999,10000.000000000000000,521,3522109,Itanhaém,SP,601.711000000000013,14515.000000000000000,27464.000000000000000,46074.000000000000000,71995.000000000000000,87057.000000000000000,0.000000000000000,0.000000000000000,15062.000000000000000,62831.853071795863798,314159265.358979284763336
522,1,522,521,Sudeste,Sao Paulo North,Montão do trigo,-23.868587000000002,-45.776426999999998,10000.000000000000000,522,3550704,São Sebastião,SP,402.394999999999982,12016.000000000000000,18997.000000000000000,33890.000000000000000,58038.000000000000000,73942.000000000000000,0.000000000000000,0.000000000000000,15904.000000000000000,62831.853071795863798,314159265.358979284763336
523,2,523,522,Sudeste,Sao Paulo North,Indaiá - Bertioga,-23.814194000000001,-46.059997000000003,10000.000000000000000,523,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
524,2,524,523,Sudeste,Sao Paulo North,Praia Brava,-23.799344999999999,-45.612667999999999,10000.000000000000000,524,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
525,2,525,524,Sudeste,Sao Paulo North,Jureia,-23.766200000000001,-45.790182000000001,10000.000000000000000,525,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
526,4,526,525,Sudeste,Sao Paulo North,Barra do Una - Meio,-23.762623000000001,-45.768425000000001,10000.000000000000000,526,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
527,1,527,526,Sudeste,Sao Paulo North,Enseada - Ubatuba,-23.494012000000001,-45.090814999999999,10000.000000000000000,527,3555406,Ubatuba,SP,708.105000000000018,15203.000000000000000,27139.000000000000000,47398.000000000000000,66861.000000000000000,78801.000000000000000,0.000000000000000,0.000000000000000,11940.000000000000000,62831.853071795863798,314159265.358979284763336
528,1,528,527,Sudeste,Rio De Janeiro City,Presídio,-23.185310000000001,-44.188924000000000,10000.000000000000000,528,3300100,Angra dos Reis,RJ,813.419999999999959,40276.000000000000000,57869.000000000000000,85571.000000000000000,119247.000000000000000,169511.000000000000000,0.000000000000000,0.000000000000000,50264.000000000000000,62831.853071795863798,314159265.358979284763336
529,1,529,528,Sudeste,Rio De Janeiro City,Inferno,-23.059581999999999,-43.545650999999999,10000.000000000000000,529,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
530,1,530,529,Sudeste,Rio De Janeiro City,Macumba-secreto,-23.037946000000002,-43.495792999999999,10000.000000000000000,530,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
531,1,531,530,Sudeste,Rio De Janeiro City,Posto 4,-23.012322999999999,-43.327706999999997,10000.000000000000000,531,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
532,1,532,531,Sudeste,Rio De Janeiro City,Vala do Mauri,-23.010866100000001,-43.350476999999998,10000.000000000000000,532,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
533,2,533,532,Sudeste,Rio De Janeiro City,Praia Brava de Angra dos Reis,-23.007446000000002,-44.480341000000003,10000.000000000000000,533,3300100,Angra dos Reis,RJ,813.419999999999959,40276.000000000000000,57869.000000000000000,85571.000000000000000,119247.000000000000000,169511.000000000000000,0.000000000000000,0.000000000000000,50264.000000000000000,62831.853071795863798,314159265.358979284763336
534,2,534,533,Sudeste,Rio De Janeiro City,Castelinho,-22.991389000000002,-43.195435000000003,10000.000000000000000,534,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
535,3,535,534,Sudeste,Rio De Janeiro City,Sossego,-22.958317000000001,-43.070284999999998,10000.000000000000000,535,3302700,Maricá,RJ,361.572000000000003,23664.000000000000000,32618.000000000000000,46545.000000000000000,76737.000000000000000,127461.000000000000000,0.000000000000000,0.000000000000000,50724.000000000000000,62831.853071795863798,314159265.358979284763336
536,2,536,535,Sudeste,Rio De Janeiro Norte,atafona - sao joao da barra,-21.630725999999999,-41.014155000000002,10000.000000000000000,536,3304755,São Francisco de Itabapoana,RJ,1118.037000000000035,0.000000000000000,0.000000000000000,0.000000000000000,41475.000000000000000,41354.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
537,3,537,536,Sudeste,Esperito Santo,Cemitério,-20.430439000000000,-40.322749000000002,10000.000000000000000,537,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
