OBJECTID,Join_Count,TARGET_FID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,F2010_1,F2010_12,Shape_Le_1,Shape_Ar_1
192,4,192,Ponta do Farol,-2.456442000000000,-44.173347999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,191,2107506,Paço do Lumiar,MA,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,61634.526663709904824,127280533.085188269615173,105121.000000000000000,0.000343321717269,105121.000000000000000,105121.000000000000000,62831.853071795863798,314159265.358979284763336
193,2,193, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Hermenegildo, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-33.668354000000001,-53.262405000000001,10000.000000000000000,192,4305439,Chuí,RS,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,79372.929205494350754,291128891.023273289203644,5917.000000000000000,0.000193610842207,5917.000000000000000,5917.000000000000000,62831.853071795863798,314159265.358979284763336
194,1,194, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Navio, ,3.000000000000000,2,Right and left,Beach-break,All surfers,-32.290560999999997,-52.258674999999997,10000.000000000000000,193,4315602,Rio Grande,RS,"Sports, recreation and leisure activities",76.000000000000000,206.000000000000000,491488.821954794111662,3757875699.276828765869141,197228.000000000000000,0.001044476443507,197228.000000000000000,197228.000000000000000,62831.853071795863798,314159265.358979284763336
195,3,195, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tres Marias, ,5.000000000000000,2,Right and left,Sand-bar,Pros or kamikaze only...,-32.192610999999999,-52.085065999999998,10000.000000000000000,194,4300002,Lagoa dos Patos,RS, ,0.000000000000000,0.000000000000000,1528000.321357266744599,13857047036.402599334716797,0.000000000000000,0.000348158814502,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
196,3,196, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Praia do Cassino, ,3.000000000000000,2,Right and left,Sand-bar,All surfers,-32.178336999999999,-52.142142999999997,10000.000000000000000,195,4300002,Lagoa dos Patos,RS, ,0.000000000000000,0.000000000000000,1528000.321357266744599,13857047036.402599334716797,0.000000000000000,0.000348158814502,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
197,3,197, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Sao Jose do Norte, ,3.000000000000000,0,Right and left,Beach-break,All surfers,-32.008076000000003,-52.018889999999999,10000.000000000000000,196,4300002,Lagoa dos Patos,RS, ,0.000000000000000,0.000000000000000,1528000.321357266744599,13857047036.402599334716797,0.000000000000000,0.000348158814502,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
198,1,198, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Quintão, ,3.500000000000000,3,Right and left,Sand-bar,Experienced surfers,-30.410782000000001,-50.292664000000002,10000.000000000000000,197,4313656,Palmares do Sul,RS,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,248398.631580877205124,1271221703.249929189682007,10969.000000000000000,0.000000000000000,10969.000000000000000,10969.000000000000000,62831.853071795863798,314159265.358979284763336
199,4,199, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Nova Tramandaí, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-30.045256999999999,-50.150033999999998,10000.000000000000000,198,4305454,Cidreira,RS,"Sports, recreation and leisure activities",5.000000000000000,23.000000000000000,103019.974817121983506,324413456.624682009220123,12668.000000000000000,0.001316073375227,12668.000000000000000,12668.000000000000000,62831.853071795863798,314159265.358979284763336
200,4,200, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Oasis Sul, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-30.039822999999998,-50.147266000000002,10000.000000000000000,199,4305454,Cidreira,RS,"Sports, recreation and leisure activities",5.000000000000000,23.000000000000000,103019.974817121983506,324413456.624682009220123,12668.000000000000000,0.001316073375227,12668.000000000000000,12668.000000000000000,62831.853071795863798,314159265.358979284763336
201,4,201, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tramandai - Malvina, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-30.005490000000002,-50.129156000000002,10000.000000000000000,200,4305454,Cidreira,RS,"Sports, recreation and leisure activities",5.000000000000000,23.000000000000000,103019.974817121983506,324413456.624682009220123,12668.000000000000000,0.001316073375227,12668.000000000000000,12668.000000000000000,62831.853071795863798,314159265.358979284763336
202,3,202, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tramandai,"Tramandai Pier, Northside",3.000000000000000,3,Right and left,Beach-break,All surfers,-29.993077000000000,-50.125508000000004,10000.000000000000000,201,4310330,Imbé,RS,"Sports, recreation and leisure activities",7.000000000000000,10.000000000000000,42749.975873384151782,52794933.968034110963345,17670.000000000000000,0.001149565047613,17670.000000000000000,17670.000000000000000,62831.853071795863798,314159265.358979284763336
203,4,203, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Rainha do Mar, ,3.500000000000000,5,Right and left,Beach-break,All surfers,-29.859477999999999,-50.064568999999999,10000.000000000000000,202,4310330,Imbé,RS,"Sports, recreation and leisure activities",7.000000000000000,10.000000000000000,42749.975873384151782,52794933.968034110963345,17670.000000000000000,0.001313934312239,17670.000000000000000,17670.000000000000000,62831.853071795863798,314159265.358979284763336
204,4,204, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Xangri-lá, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-29.785982000000001,-50.024636000000001,10000.000000000000000,203,4304630,Capão da Canoa,RS,"Sports, recreation and leisure activities",38.000000000000000,309.000000000000000,59863.241038747539278,129967087.603439241647720,42040.000000000000000,0.003009987253437,42040.000000000000000,42040.000000000000000,62831.853071795863798,314159265.358979284763336
205,4,205, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Atlântida - Pier, ,3.000000000000000,3,Right and left,Sand-bar,All surfers,-29.784716000000000,-50.022554000000000,10000.000000000000000,204,4304630,Capão da Canoa,RS,"Sports, recreation and leisure activities",38.000000000000000,309.000000000000000,59863.241038747539278,129967087.603439241647720,42040.000000000000000,0.003009987253437,42040.000000000000000,42040.000000000000000,62831.853071795863798,314159265.358979284763336
206,3,206, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Capao da Canoa, ,3.000000000000000,3,Right and left,Sand-bar,All surfers,-29.758676999999999,-50.010967000000001,10000.000000000000000,205,4304630,Capão da Canoa,RS,"Sports, recreation and leisure activities",38.000000000000000,309.000000000000000,59863.241038747539278,129967087.603439241647720,42040.000000000000000,0.003581431854792,42040.000000000000000,42040.000000000000000,62831.853071795863798,314159265.358979284763336
207,3,207, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Capao Novo, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-29.686972000000001,-49.972558999999997,10000.000000000000000,206,4304630,Capão da Canoa,RS,"Sports, recreation and leisure activities",38.000000000000000,309.000000000000000,59863.241038747539278,129967087.603439241647720,42040.000000000000000,0.002643144363505,42040.000000000000000,42040.000000000000000,62831.853071795863798,314159265.358979284763336
208,4,208, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Curumim, ,3.000000000000000,4,Right and left,Beach-break,Experienced surfers,-29.625605000000000,-49.935744999999997,10000.000000000000000,207,4301057,Arroio do Sal,RS,"Sports, recreation and leisure activities",5.000000000000000,0.000000000000000,64791.747628894678201,156920521.264817804098129,7740.000000000000000,0.001959880791394,7740.000000000000000,7740.000000000000000,62831.853071795863798,314159265.358979284763336
209,5,209, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Itapeva, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-29.372975000000000,-49.784109999999998,10000.000000000000000,208,4212254,Passo de Torres,SC,"Sports, recreation and leisure activities",6.000000000000000,8.000000000000000,63372.230533415247919,121391128.995290577411652,6627.000000000000000,0.000841390198656,6627.000000000000000,6627.000000000000000,62831.853071795863798,314159265.358979284763336
210,3,210, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Guarita, ,3.000000000000000,2,Right and left,Beach-break,All surfers,-29.357804999999999,-49.733997000000002,10000.000000000000000,209,4212254,Passo de Torres,SC,"Sports, recreation and leisure activities",6.000000000000000,8.000000000000000,63372.230533415247919,121391128.995290577411652,6627.000000000000000,0.001239190182974,6627.000000000000000,6627.000000000000000,62831.853071795863798,314159265.358979284763336
211,3,211, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Cal, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-29.349421000000000,-49.729849999999999,10000.000000000000000,210,4212254,Passo de Torres,SC,"Sports, recreation and leisure activities",6.000000000000000,8.000000000000000,63372.230533415247919,121391128.995290577411652,6627.000000000000000,0.001239190182974,6627.000000000000000,6627.000000000000000,62831.853071795863798,314159265.358979284763336
212,2,212, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Ilha dos Lobos, ,5.000000000000000,2,Left,Reef-rocky,Pros or kamikaze only...,-29.346876999999999,-49.704411999999998,10000.000000000000000,211,4212254,Passo de Torres,SC,"Sports, recreation and leisure activities",6.000000000000000,8.000000000000000,63372.230533415247919,121391128.995290577411652,6627.000000000000000,0.001858785274461,6627.000000000000000,6627.000000000000000,62831.853071795863798,314159265.358979284763336
213,2,213, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Prainha, ,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-29.342434999999998,-49.724497000000000,10000.000000000000000,212,4212254,Passo de Torres,SC,"Sports, recreation and leisure activities",6.000000000000000,8.000000000000000,63372.230533415247919,121391128.995290577411652,6627.000000000000000,0.001858785274461,6627.000000000000000,6627.000000000000000,62831.853071795863798,314159265.358979284763336
214,2,214, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Saraiva, ,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-29.340395999999998,-49.723241000000002,10000.000000000000000,213,4212254,Passo de Torres,SC,"Sports, recreation and leisure activities",6.000000000000000,8.000000000000000,63372.230533415247919,121391128.995290577411652,6627.000000000000000,0.001858785274461,6627.000000000000000,6627.000000000000000,62831.853071795863798,314159265.358979284763336
215,3,215, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Molhes, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-29.327311000000002,-49.712007999999997,10000.000000000000000,214,4212254,Passo de Torres,SC,"Sports, recreation and leisure activities",6.000000000000000,8.000000000000000,63372.230533415247919,121391128.995290577411652,6627.000000000000000,0.001239190182974,6627.000000000000000,6627.000000000000000,62831.853071795863798,314159265.358979284763336
216,3,216, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Passo de Torres, ,3.500000000000000,2,Right and left,Rivermouth,Experienced surfers,-29.324159000000002,-49.712415999999997,10000.000000000000000,215,4212254,Passo de Torres,SC,"Sports, recreation and leisure activities",6.000000000000000,8.000000000000000,63372.230533415247919,121391128.995290577411652,6627.000000000000000,0.001239190182974,6627.000000000000000,6627.000000000000000,62831.853071795863798,314159265.358979284763336
217,3,217, ,0.000000000000000,0.000000000000000,Santa Catarina South,Gaivota, ,3.000000000000000,2,Right and left,Beach-break,Experienced surfers,-29.164828000000000,-49.582157000000002,10000.000000000000000,216,4202073,Balneário Gaivota,SC,"Sports, recreation and leisure activities",4.000000000000000,5.000000000000000,69167.521725159109337,191984046.987511366605759,8234.000000000000000,0.000578168969472,8234.000000000000000,8234.000000000000000,62831.853071795863798,314159265.358979284763336
218,3,218, ,0.000000000000000,0.000000000000000,Santa Catarina South,Arroio do Silva, ,3.500000000000000,2,Right and left,Beach-break,Experienced surfers,-28.943866000000000,-49.385604999999998,10000.000000000000000,217,4201406,Araranguá,SC,"Sports, recreation and leisure activities",26.000000000000000,0.000000000000000,120646.034336722921580,393022276.997496306896210,61310.000000000000000,0.000382502260241,61310.000000000000000,61310.000000000000000,62831.853071795863798,314159265.358979284763336
219,4,219, ,0.000000000000000,0.000000000000000,Santa Catarina South,Morro dos Conventos, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-28.937256000000001,-49.329642999999997,10000.000000000000000,218,4201406,Araranguá,SC,"Sports, recreation and leisure activities",26.000000000000000,0.000000000000000,120646.034336722921580,393022276.997496306896210,61310.000000000000000,0.000550334278510,61310.000000000000000,61310.000000000000000,62831.853071795863798,314159265.358979284763336
220,3,220, ,0.000000000000000,0.000000000000000,Santa Catarina South,Rincão, ,3.500000000000000,4,Right and left,Beach-break,Experienced surfers,-28.833846999999999,-49.216003000000001,10000.000000000000000,219,4207007,Içara,SC,"Sports, recreation and leisure activities",34.000000000000000,62.000000000000000,86167.860902328524389,298920792.630317211151123,58833.000000000000000,0.000698298177425,58833.000000000000000,58833.000000000000000,62831.853071795863798,314159265.358979284763336
221,3,221, ,0.000000000000000,0.000000000000000,Santa Catarina South,Jaguaruna, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-28.635157000000000,-48.948211999999998,10000.000000000000000,220,4208807,Jaguaruna,SC,"Sports, recreation and leisure activities",6.000000000000000,18.000000000000000,131659.269345947948750,422680551.955484628677368,17290.000000000000000,0.001265757794298,17290.000000000000000,17290.000000000000000,62831.853071795863798,314159265.358979284763336
