FID,Name,Lat,Lon,Zone,Surf_Spot,Wannasurf_,Wannasurf1,Quality,Frequency,Direction,Type,Experience,Surfline_n,Quality__0,Frequency_,Wannasur_1,Wannasur_2,Surfline_l,Surfline_1,Manually_a,Manually_1,SUM_10km,SUM_1km,sqtd_10km,sqtd_1km,SUM_10km_n,SUM_1km_n,seq_10km_n,seq_1km_n,NM_REGIAO,ID,hab_10km,CP_n_10km,hab_1km,CP_n_1km,added_n_10,fin_pri_10,added_n_1,fin_pri_1
197, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tres Marias,-32.192610999999999,-52.085065999999998,5.000000000000000,2,Right and left,Sand-bar,Pros or kamikaze only..., ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,197,0.031247251032000,0.044414778177700,0.000000000000000,0.000000000000000,0.044414778177700,0.028049885771200,0.000000000000000,0.000000000000000
198, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Praia do Cassino,-32.178336999999999,-52.142142999999997,3.000000000000000,2,Right and left,Sand-bar,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,198,0.044507076223500,0.063262266360000,0.000000000000000,0.000000000000000,0.063262266360000,0.039952903466600,0.000000000000000,0.000000000000000
199, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Sao Jose do Norte,-32.008076000000003,-52.018889999999999,3.000000000000000,0,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,199,0.097871971980800,0.139115019138000,0.000000000000000,0.000000000000000,0.139115019138000,0.087857252832900,0.000000000000000,0.000000000000000
200, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Quintão,-30.410782000000001,-50.292664000000002,3.500000000000000,3,Right and left,Sand-bar,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,200,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
201, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Nova Tramandaí,-30.045256999999999,-50.150033999999998,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,201,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
202, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Oasis Sul,-30.039822999999998,-50.147266000000002,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,202,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
203, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tramandai - Malvina,-30.005490000000002,-50.129156000000002,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,203,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
204, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tramandai,-29.993077000000000,-50.125508000000004,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,204,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
205, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Rainha do Mar,-29.859477999999999,-50.064568999999999,3.500000000000000,5,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,205,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
206, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Xangri-lá,-29.785982000000001,-50.024636000000001,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,206,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
207, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Atlântida - Pier,-29.784716000000000,-50.022554000000000,3.000000000000000,3,Right and left,Sand-bar,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,207,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
208, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Capao da Canoa,-29.758676999999999,-50.010967000000001,3.000000000000000,3,Right and left,Sand-bar,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,208,0.014961312642200,0.021265978935900,0.000000000000000,0.000000000000000,0.021265978935900,0.013430400971000,0.000000000000000,0.000000000000000
209, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Capao Novo,-29.686972000000001,-49.972558999999997,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,209,0.044183513497500,0.062802354968600,0.292222008553000,0.369129963238000,0.062802354968600,0.039662449196100,0.369129963238000,0.199658894559000
210, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Curumim,-29.625605000000000,-49.935744999999997,3.000000000000000,4,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,210,0.044183513497500,0.062802354968600,0.000000000000000,0.000000000000000,0.062802354968600,0.039662449196100,0.000000000000000,0.000000000000000
211, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Itapeva,-29.372975000000000,-49.784109999999998,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,211,0.074874426320600,0.106426355163000,0.000000000000000,0.000000000000000,0.106426355163000,0.067212923892600,0.000000000000000,0.000000000000000
212, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Guarita,-29.357804999999999,-49.733997000000002,3.000000000000000,2,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,212,0.266512705472000,0.378820609946000,0.204553582062000,0.258388670314000,0.378820609946000,0.239241875626000,0.258388670314000,0.139759980005000
213, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Cal,-29.349421000000000,-49.729849999999999,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,213,0.267738938590000,0.380563575171000,0.127050070286000,0.160487527980000,0.380563575171000,0.240342634821000,0.160487527980000,0.086806181069600
214, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Ilha dos Lobos,-29.346876999999999,-49.704411999999998,5.000000000000000,2,Left,Reef-rocky,Pros or kamikaze only..., ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,214,0.236845984137000,0.336652393420000,0.000000000000000,0.000000000000000,0.336652393420000,0.212610792341000,0.000000000000000,0.000000000000000
215, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Prainha,-29.342434999999998,-49.724497000000000,3.500000000000000,3,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,215,0.251346758676000,0.357263764446000,0.000000000000000,0.000000000000000,0.357263764446000,0.225627779628000,0.000000000000000,0.000000000000000
216, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Saraiva,-29.340395999999998,-49.723241000000002,3.500000000000000,3,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,216,0.239610723251000,0.340582187896000,0.000000000000000,0.000000000000000,0.340582187896000,0.215092630384000,0.000000000000000,0.000000000000000
217, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Molhes,-29.327311000000002,-49.712007999999997,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,217,0.177463849786000,0.252246750113000,0.276729000946000,0.349559454647000,0.252246750113000,0.159304916452000,0.349559454647000,0.189073392161000
218, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Passo de Torres,-29.324159000000002,-49.712415999999997,3.500000000000000,2,Right and left,Rivermouth,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,218,0.177976751086000,0.252975786963000,0.280487062442000,0.354306575198000,0.252975786963000,0.159765335285000,0.354306575198000,0.191641064623000
219, ,0.000000000000000,0.000000000000000,Santa Catarina South,Gaivota,-29.164828000000000,-49.582157000000002,3.000000000000000,2,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,219,0.003097771745150,0.004403166370220,0.000000000000000,0.000000000000000,0.004403166370220,0.002780793213060,0.000000000000000,0.000000000000000
220, ,0.000000000000000,0.000000000000000,Santa Catarina South,Arroio do Silva,-28.943866000000000,-49.385604999999998,3.500000000000000,2,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,220,0.094807584052900,0.134759304457000,0.000000000000000,0.000000000000000,0.134759304457000,0.085106427448500,0.000000000000000,0.000000000000000
221, ,0.000000000000000,0.000000000000000,Santa Catarina South,Morro dos Conventos,-28.937256000000001,-49.329642999999997,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,221,0.211416907958000,0.300507556980000,0.000000000000000,0.000000000000000,0.300507556980000,0.189783738488000,0.000000000000000,0.000000000000000
222, ,0.000000000000000,0.000000000000000,Santa Catarina South,Rincão,-28.833846999999999,-49.216003000000001,3.500000000000000,4,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,222,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
223, ,0.000000000000000,0.000000000000000,Santa Catarina South,Jaguaruna,-28.635157000000000,-48.948211999999998,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,223,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
224, ,0.000000000000000,0.000000000000000,Santa Catarina South,Camacho,-28.615946000000001,-48.859506000000003,3.000000000000000,2, ,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,224,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
225, ,0.000000000000000,0.000000000000000,Santa Catarina South,Cigana,-28.613534999999999,-48.845387000000002,3.000000000000000,3,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,225,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
226, ,0.000000000000000,0.000000000000000,Santa Catarina South,Cardozo,-28.607516000000000,-48.822994999999999,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,226,0.013473973854600,0.019151878650400,0.000000000000000,0.000000000000000,0.019151878650400,0.012095253663000,0.000000000000000,0.000000000000000
