objectid,normalized_terr_rich,normalized_mar_rich,normalized_coral_reef,normalized_seagrass,normalized_mangrove,marine_eco_added,normalized_marine_eco,high_perce,terr_pa_high_weighted,normalized_terr_pa_high,very_high,terr_pa_ver_high_weighted,normalized_terr_pa_ver_high,extremely,normalized_terr_pa_ext_high,added_terr_pa,normalized_terr_pa,oceanic_pa,normalized_ocean_pa,mean,normalized_tree_cover,added_biodiversity,biodiversity_subindex
506,0.6499445416,0.1916914846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332903377747273,0.3816885066,0.027907200153706,0.0422786905,1.2656032233,0.1684300008
507,0.6754038051,0.2927446019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453003893696967,0.5193890817,0.025355977387968,0.0384136536,1.5259511423,0.2707222291
508,0.7017712421,0.340263495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035171095883086,0.0403252234,0.045036039038038,0.0682284409,1.1505884014,0.1232400009
509,0.8342969159,0.4613861189,0,0,0.2928223767,0.2928223767,0.1535853955,0,0,0,0,0,0,0,0,0,0,0.380241915402938,0.4359642423,0.272615373530436,0.4130052795,2.2982379521,0.574158258
510,0.3751930074,0.5701443091,0,0,0.0764639303,0.0764639303,0.0401053468,0,0,0,0,0,0,0,0,0,0,0.494722879418148,0.5672217515,0.223628197969391,0.3387909684,1.8914553832,0.4143309946
511,0.9200362762,0.5596449686,0,0,0.175720609,0.175720609,0.0921654948,0,0,0,0,0,0,0,0,0,0,0,0,0.405169851539397,0.6138219045,2.1856686441,0.5299291149
512,0.9259789398,0.6551758453,0,0,0.0807205632,0.0807205632,0.0423379516,0,0,0,0,0,0,0,0,0,0,0,0,0.309216668718084,0.4684553004,2.0919480371,0.4931057373
513,0.3080567677,0.5502805808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004593463471457,0.006958979,0.8652963275,0.0111470674
514,0.9569127195,0.5891239723,0,0,0.0565154579,0.0565154579,0.029642369,0,0,0,0,0,0,0,0,0,0,0,0,0.426167595819861,0.6456329471,2.2213120079,0.5439336022
515,0.6770909222,0.5485983335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397908824006196,0.6028216346,1.8285108903,0.3895997332
516,0.8520901307,0.5336515938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436068556195005,0.6606326474,2.0463743719,0.4751995763
517,0.8647753573,0.533168545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483564847476861,0.7325883072,2.1305322095,0.5082656856
518,0.6471105669,0.5441760372,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0,0,0.337261941929441,0.510943168,2.0019441727,0.4577426897
519,0.3317352232,0.3669635548,0,0.4285714286,0,0.4285714286,0.2247858005,0,0,0,0,0,0,0,0,0,0,0.437998520578655,0.502184755,0.405246045351242,0.6139373362,2.0396066697,0.4725405063
520,0.95749796,0.2458414722,0,0,0.3430828269,0.3430828269,0.1799470117,0,0,0,0,0,0,0.149687441945189,0.1746800037,0.1746800037,0.1746800037,0.426861651810564,0.4894158404,0.198975670677522,0.3014430236,2.3488253116,0.594034329
521,0.973393636,0.2492708174,0,0,0.2022517371,0.2022517371,0.1060810768,0,0,0,0,0,0,0.28926056249492,0.3375569485,0.3375569485,0.3375569485,0.353372940993612,0.4051577699,0.243484056126278,0.3688720829,2.4403323315,0.6299879752
522,0.9991181351,0.2694422372,0,0,0,0,0,0,0,0,0,0,0,0.26447248443349203,0.3086301293,0.3086301293,0.3086301293,0.404100583363214,0.4633192646,0.182330443345021,0.2762259323,2.3167356985,0.5814261313
523,0.9998445054,0.2682986211,0,0,0,0,0,0,0,0,0,0,0,0.325287539105866,0.3795991688,0.3795991688,0.3795991688,0.379153526113173,0.4347163556,0.150010957374313,0.2272627423,2.3097213932,0.5786701695
524,0.9743924272,0.3871568735,0,0.5714285714,0.003054067,0.5744826384,0.3013162594,0,0,0,0,0,0,0.166792208920408,0.1946406679,0.1946406679,0.1946406679,0.188093906499749,0.2156580169,0.430237549871063,0.6517988228,2.7249630677,0.7418210652
525,0.9901490635,0.2848987667,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0.004017131723243,0.0046878521,0.0046878521,0.0046878521,0.464929583689117,0.5330624149,0.140209781812505,0.2124142134,2.1001409108,0.4963247656
526,0.9859184672,0.2785428509,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0.061123386619648,0.0407448495,0.1221159319,0.016822139829715,0.0196308482,0.1417467801,0.1417467801,0.194111552935003,0.2225575158,0.162505779010633,0.2461920757,1.9498862899,0.4372888415
527,0.8884000859,0.2686512687,0,0,0.0896755286,0.0896755286,0.0470348328,0.175211906602824,0.0583981285,0.4162106867,0,0,0,0.013185663184548,0.0153872073,0.431597894,0.431597894,0.617175096347434,0.7076186562,0.035125325359584,0.0532139645,2.3965167021,0.6127725568
528,0.8768818166,0.5859398413,0,0,0,0,0,0,0,0,0.35155020112935,0.2343433641,0.7023478708,0,0,0.7023478708,0.7023478708,0.416441419951451,0.4774685818,0.03990681505009,0.0604577984,2.7030959089,0.73322933
529,0.7918402055,0.5074230407,0,0,0.0062339513,0.0062339513,0.0032697087,0,0,0,0.10692008647006,0.0712729296,0.2136112987,0,0,0.2136112987,0.2136112987,0.297797007127694,0.3414374936,0.314538571690178,0.4765178465,2.3340995937,0.5882485079
530,0.4013826641,0.5142078208,0.0082565634,0,0.4022945633,0.4105511267,0.2153341485,0,0,0,0,0,0,0,0,0,0,0.517711868474579,0.5935796484,0.080478886600662,0.1219234434,1.8464277252,0.396639363
531,0.6688929001,0.4951730522,0.0909943809,0,0,0.0909943809,0.0477265711,0,0,0,0.014186711916276,0.0094568622,0.0283430557,0,0,0.0283430557,0.0283430557,0.427357590463167,0.4899844561,0.064971870140319,0.0984307123,1.8285507475,0.3896153934
532,0.6339983524,0.4825048197,0,0,0,0,0,0,0,0,1.56791414823e-4,1.045172e-4,3.132473e-4,0,0,3.132473e-4,3.132473e-4,0.003941805495321,0.0045194551,0.046151444465459,0.0699182514,1.1912541259,0.1392178032
533,0.6612244167,0.5261380478,0.1403929661,0,0,0.1403929661,0.073636139,0,0,0,0.357096487444214,0.2380405185,0.7134285709,0,0,0.7134285709,0.7134285709,0.001464203580206,0.0016787744,0.223069163659508,0.3379440458,2.3140499946,0.5803709025
534,0.6959103865,0.6586946175,0.2933025861,0.4285714286,0.0809849897,0.8028590044,0.4210997093,0,0,0,0.002653868388478,0.0017690687,0.005302056,0,0,0.005302056,0.005302056,0.474836795055039,0.5444214727,0.068089436996031,0.1031537459,2.4285819879,0.6253711961
535,0.6514783301,0.7517356046,0.0633753651,0,0.3361905554,0.3995659205,0.2095724057,0,0,0,0.281857707583564,0.1878863479,0.5631120681,0,0,0.5631120681,0.5631120681,0.268009205620886,0.3072844563,0.177457558427523,0.268843637,2.7520265018,0.7524544476
536,0.5151863016,0.8297965056,0,0,0.0334286985,0.0334286985,0.0175333591,0,0,0,0,0,0,0.470694608322382,0.5492841274,0.5492841274,0.5492841274,0.050444046407354,0.0578363394,0.122859947585039,0.1861296608,2.1557662939,0.5181803057
537,0,0.810546485,0.0163742114,0.2857142857,0,0.3020884971,0.1584454775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9689919625,0.0518896922
538,0.614569655,0.3873735204,0,0,0.1006430433,0.1006430433,0.0527872965,0,0,0,0,0,0,0,0,0,0,0,0,0.053636453695893,0.0812578479,1.1359883198,0.117503543
539,0.8009440993,0.2505192083,0,0,0.8751529467,0.8751529467,0.4590178966,0,0,0,0,0,0,0,0,0,0,0.620392342341071,0.7113073716,0.176690092854162,0.2676809464,2.4894695222,0.6492942664
540,0.7959800409,0.0879249928,0,0,0.4505823401,0.4505823401,0.236330528,0,0,0,0,0,0,0,0,0,0,0.068125395090999,0.0781087909,0.122020709055483,0.184858236,1.3832025886,0.2146354829
