id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
234,0.6848249027,0.3866374841,0,0,0.2743932016,0,1.3458555884,0.2619676197
235,0.6848249027,0.3866374841,0,0,0.1408639455,0,1.2123263323,0.2174000787
236,0.6926070039,0.3403469497,0,0,0.0927475702,0.036709343,1.1624108668,0.2007399878
237,0.6926070039,0.388944836,0,0,0.235999835,0.0611452217,1.3786968966,0.2729289355
238,0.7003891051,0.3584047853,0,0,0.2847383777,0,1.3435322681,0.2611921741
239,0.7003891051,0.3769554267,0,0,0,0.0208914111,1.0982359429,0.1793205728
240,0.7003891051,0.3699566259,0,0,0,0.3119074451,1.3822531761,0.2741159011
241,0.7055771725,0.362957825,0,0,0,0.2476885679,1.3162235654,0.2520774545
242,0.7081712062,0.362957825,0,0,0,0.3285934272,1.3997224584,0.2799465555
243,0.7081712062,0.362957825,0,0,0,0.2251257316,1.2962547628,0.2454125448
244,0.7081712062,0.362957825,0,0,0,0.0313088766,1.1024379078,0.1807230463
245,0.7081712062,0.362957825,0,0,0,0.086838674,1.1579677052,0.199257011
246,0.6809338521,0.362957825,0,0,0,0.2008950771,1.2447867542,0.2282342676
247,0.7016861219,0.3770322262,0,0,0,0.0337734176,1.1124917657,0.1840786834
248,0.7120622568,0.3770322262,0,0,0,0.2449308085,1.3340252915,0.2580190674
249,0.7120622568,0.3770322262,0,0,0,0.2623194054,1.3514138884,0.2638227919
250,0.6848249027,0.3925670123,0,0.128358345,0,0.2803815918,1.4861318518,0.308787083
251,0.7003891051,0.3925670123,0,0.243019493,0,0.0233784839,1.3593540943,0.2664729635
252,0.7003891051,0.3925670123,0,0.0227538254,0.1523639032,0.4502514631,1.7183253091,0.3862853909
253,0.7237354086,0.4266285781,0,0,0,0.6861890454,1.8365530321,0.4257457986
254,0.4922178988,0.4266285781,0,0,0,0.2322925952,1.1511390721,0.1969778447
255,0.2607003891,0.4266285781,0,0,0,0.7457224006,1.4330513678,0.2910706161
256,0.2607003891,0.4266285781,0,0,0.0906947981,0.6469418199,1.4249655852,0.2883718559
257,0.2607003891,0.4266285781,0,0,0.1597719274,0.4229183169,1.2700192115,0.2366560068
258,0.2607003891,0.4266285781,0,0,0.2359140232,0.2187308744,1.1419738648,0.193918809
259,0.2607003891,0.3902286293,0,0,0.2084749426,0.232013565,1.091417526,0.1770448163
260,0.2607003891,0.3902286293,0,0,0.3786512313,0,1.0295802497,0.1564056289
261,0.2607003891,0.3902286293,0,0,0.2946923823,0,0.9456214007,0.1283830101
262,0.2607003891,0.3902286293,0,0,0.1390570213,0.0651417205,0.8551277602,0.0981792994
263,0.2581063554,0.4084224843,0,0,0.2176427136,0.358271558,1.2424431113,0.227452039
264,0.2568093385,0.4384078298,0,0,0.1439543821,0.6988887849,1.5380603353,0.3261190511
265,0.2568093385,0.4384078298,0,0,0.1485677485,0.2103977016,1.0541826184,0.1646170659
266,0.2568093385,0.4384078298,0,0,0.6054148665,0.0491406177,1.3497726525,0.2632750029
267,0.2568093385,0.4388393335,0,0,0.225555629,0.3881612428,1.3093655438,0.2497884793
268,0.2568093385,0.4388393335,0,0,0.5519979614,0,1.2476466334,0.2291887984
269,0.2607003891,0.3917184161,0,0,0.3438508743,0.1831586922,1.1794283717,0.2064198543
270,0.2607003891,0.3917184161,0,0,0.5077230783,0.1083386523,1.2684805358,0.236142449
271,0.2568093385,0.4388393335,0,0,0.4380448084,0,1.1336934804,0.1911550973
272,0.2607003891,0.4384307502,0,0,0.1606921257,0.4112410263,1.2710642913,0.2370048191
273,0.2607003891,0.4384307502,0,0,0.1540735162,0.4142210338,1.2674256893,0.235790377
274,0.2607003891,0.4290817802,0,0,0.3721722525,0.1385287581,1.2004831799,0.2134472358
275,0.2607003891,0.4384307502,0,0,0.4906442968,0.2371936353,1.4269690714,0.2890405517
276,0.719844358,0.4244072952,0,0,0.4532727153,0.2264125939,1.8239369624,0.4215349821
277,0.7159533074,0.4244072952,0,0,0.5871612236,0,1.7275218262,0.3893548767
278,0.733463035,0.3920142444,0,0,0.8012828714,0.6021422715,2.5289024223,0.6568285642
279,0.7315175097,0.3920142444,0,0,0.8014300422,0.3294886535,2.2544504498,0.5652257958
280,0.7315175097,0.3920142444,0,0,0.801541769,0.0741370582,1.9992105813,0.4800353767
281,0.7315175097,0.3920142444,0,0,0.8016594804,0.0168867088,1.9420779433,0.4609664382
282,0.7431906615,0.4084282235,0,0,0.802162827,0.0357279116,1.9895096236,0.4767975258
283,0.7431906615,0.4084282235,0,0,0.80229516,0.0537207715,2.0076348165,0.482847101
284,0.7431906615,0.4084282235,0,0,0.8023251601,0.2994907474,2.2534347925,0.5648868038
285,0.7470817121,0.4084282235,0,0,0.8025140169,0.0562078442,2.0142317967,0.4850489494
286,0.7470817121,0.4084282235,0,0,0.8029564855,0.3274024397,2.2858688608,0.5757121968
287,0.7470817121,0.4084282235,0,0,0.8032989125,0.1288303686,2.0876392167,0.5095498588
288,0.7587548638,0.4107234091,0,0,0.4695814228,0,1.6390596957,0.3598292152
289,0.7587548638,0.4107234091,0,0,0.7875526385,0.0148910963,1.9719220077,0.4709273756
290,0.7587548638,0.4107234091,0,0,0.3367296921,0.2933545965,1.7995625615,0.413399633
291,0.7587548638,0.4107234091,0,0,0.4022049937,0.2884137245,1.8600969911,0.4336039743
292,0.7587548638,0.4107234091,0,0,0.5499949049,0.2274056316,1.9468788094,0.4625688046
293,0.766536965,0.4107234091,4.574982e-4,0,0.6565455454,0.1359237835,1.9701872012,0.470348356
294,0.766536965,0.4206171086,0,0,0.4986269673,0,1.6857810409,0.375423217
295,0.766536965,0.4206171086,0,0,0.6201802156,0,1.8073342892,0.4159935724
296,0.766536965,0.4206171086,0,0,0.4615019348,0.0114199335,1.6600759419,0.366843726
297,0.7704280156,0.4206171086,0,0,0.5519116398,0.071973632,1.814930396,0.4185288954
298,0.7704280156,0.4206171086,0,0,0.486743413,0.0581975024,1.7359860396,0.3921799443
299,0.7704280156,0.4305133066,0,0,0.5349225695,0.1071837348,1.8430476265,0.4279134742
