id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
397,0,0.2160388239,0,0.1391296364,0,0,0.3551684603,0.1053470744
398,0,0.1796750024,0,0.1229152089,0,0,0.3025902113,0.0897517575
399,0,0.1336413795,0,0.1158906518,0,0,0.2495320313,0.0740140874
400,0,0.1353818347,0,0.1101398892,0,0,0.2455217239,0.0728245839
401,0,0.1373028169,0,0.1063132793,0,0,0.2436160962,0.072259352600000007
402,0,0.1027773775,0,0.6467222587,0,0,0.7494996362,0.2223102634
403,0,0.2395054207,0,0.2334178109,0.5,0,0.9729232316,0.2885802867
404,0,0.1113012182,0,0.6037263261,0,0,0.7150275443,0.2120854421
405,0,0.2497260364,0,0.2390243238,0.5,0,0.9887503602,0.2932747962
406,0,0.2413808032,0,0.2334659686,0.5,0,0.9748467718,0.289150831
407,0,0.2373945318,0,0.2312782081,0.5,0,0.9686727399,0.2873195417
408,0,0.1075514357,0,0.1333511877,0,0,0.2409026234,0.0714545052
409,0,0.2929586557,0,0.1121604754,0,0,0.4051191311,0.1201630213
410,0,0.1575466456,0,0.2155610647,0.5,0,0.8731077103,0.2589738483
411,0,0.114504977,0,0.4950790225,0,0,0.6095839995,0.1808096668
412,0,0.1810949044,0,0.1770366068,0,0,0.3581315112,0.1062259496
413,0,0.13887806,0,0.4725546471,0,0,0.6114327071,0.1813580149
414,0,0.1772393792,0,0.1605616301,0,0,0.3378010093,0.1001956875
415,0,0.1861328345,0,0.173687644,0,0,0.3598204785,0.1067269169
416,0,0.1757535645,0,0.1496836881,0,0,0.3254372526,0.0965284543
417,0,0.1840966523,0,0.1143461747,0,0,0.298442827,0.0885215953
418,0,0.1546233282,0,0.4112154829,0,0,0.5658388111,0.1678343378
419,0,0.0921638982,0,0.106990832,0,0,0.1991547302,0.0590715971
420,0,0.0720957448,0,0.1629341978,0.5,0,0.7350299426,0.2180183849
421,0,0.0643768844,0,0.1294326834,0.5,0,0.6938095678,0.2057919448
422,0,0.1398783131,0,0.3683624874,0.5,0,1.0082408005,0.2990558862
423,0,0.1485006889,0,0.3224259738,0.5,0,0.9709266627,0.2879880813
424,0,0.1307188718,0,0.3641619393,0.5,0,0.9948808111,0.2950931588
425,0,0.1661396761,0,0.2127533839,0,0,0.37889306,0.1123840652
426,0,0.0404991181,0,0.0450773546,0,0,0.0855764727,0.0253829719
427,0,0.1001472937,0,0.1698521445,0,0,0.2699994382,0.0800849571
428,0,0.0025966406,0,0.0268104162,0,0,0.0294070568,0.0087224733
429,0,0.0083275772,0,0.1299623166,0,0,0.1382898938,0.0410183824
430,0,0.0083275772,0,0.1514769236,0,0,0.1598045008,0.0473998638
431,0,0.0958911962,0,0.0406988357,0,0,0.1365900319,0.0405141837
432,0,0.0891493803,0,0.2513007906,0,0,0.3404501709,0.1009814595
433,0,0.0471531148,0,0.0352371099,0.5,0,0.5823902247,0.1727436786
434,0,0.0533210462,0,0.0420805664,0.5,0,0.5954016126,0.1766030068
435,0,0.0422525756,0,0.037874658,0.5,0,0.5801272336,0.1720724493
436,0,0.0685003075,0,0.0839866574,0.5,0,0.6524869649,0.1935351827
437,0,0.0631372706,0,0.0869891694,0.5,0,0.65012644,0.1928350237
438,0,0.1135191957,0,0.1358723306,0.5,0,0.7493915263,0.2222781968
439,0,0.110551866,0,0.1653020146,0.5,0,0.7758538806,0.2301272372
440,0,0.0162081643,0,0.0947732698,0,0,0.1109814341,0.0329183774
441,0,0,0,0.134481313,0,0,0.134481313,0.0398887133
442,0,0,0,0.1770479803,0,0,0.1770479803,0.0525144793
443,0,0.0377509553,0,0.0177601256,0,0,0.0555110809,0.0164652288
444,0,0,0,0.1115327569,0,0,0.1115327569,0.0330819061
519,0.9999999999,0.8387483424,0,0.8696476768,0,0.6630166395,3.3714126586,1
520,0,0,0,0.3764373337,0,0,0.3764373337,0.1116556684
521,0,0.0095838283,0,0.7736374177,0,0,0.783221246,0.232312483
522,0,0.3131181178,0,0.5739683557,0,0,0.8870864735,0.2631201112
523,0,0.4847419999,0,0.6794097764,0,0,1.1641517763,0.3453008855
524,0,0.3344357118,0,0.5766379691,0,0,0.9110736809,0.2702349944
525,0,0.4391323974,0,0.5787623949,0,0,1.0178947923,0.3019193719
526,0,0.2525270827,0,0.6034068336,0,0,0.8559339163,0.2538799023
527,0,0.7054664088,0,0.6334612027,0,0,1.3389276115,0.3971414203
528,0,0.3683029096,0,0.3397271137,0.5,0,1.2080300233,0.3583156812
529,0,0.3591421028,0,0.3242098931,0.5,0,1.1833519959,0.3509958927
530,0,0.1165680247,0,0.0929106384,0.5,0,0.7094786631,0.2104395798
531,0,0.0754123789,0,0.0783500861,0.5,0,0.653762465,0.1939135108
532,0,0.9840262224,0,0.3499059354,0,0,1.3339321578,0.3956597109
533,0,0.1515750591,0,0.1093631143,0,0,0.2609381734,0.0773972811
534,0,0.2222831147,0,0.2294838938,0.5,0,0.9517670085,0.2823051062
535,0,0.0984246472,0,0.0018951497,0,0,0.1003197969,0.0297560124
536,0,0.0258921855,0,0.0602832651,0,0,0.0861754506,0.0255606357
