OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,sum_Area_SQUAREKILOMETERS,Polygon_Count,oceanic_pa_percent_area
300,299,Sul,Santa Catarina North,Quilombo,-26.766992999999999,-48.639414000000002,3.5,2,Left,Beach-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,300,31415.926535897931899,78539816.339744821190834,38.397096453120298,1,0.488887016071230
301,300,Sul,Santa Catarina North,Quilombo (reef),-26.765743000000001,-48.640143999999999,3.5,2,Right,Point-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,301,31415.926535897931899,78539816.339744821190834,39.214184225795400,1,0.499290500708126
302,301,Sul,Santa Catarina North,molhe de Piçarras,-26.757026000000000,-48.673434999999998,3,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,302,31415.926535897931899,78539816.339744821190834,24.135165405251701,1,0.307298470126905
303,302,Sul,Santa Catarina North,Laje do Jacques,-26.726915999999999,-48.673060000000000,4,2,Right and left,Reef-rocky,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,303,31415.926535897931899,78539816.339744821190834,36.969926210962200,1,0.470715720177381
304,303,Sul,Santa Catarina North,Syphodys,-26.701371000000002,-48.680247999999999,3,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,304,31415.926535897931899,78539816.339744821190834,34.316925625340097,1,0.436936667599185
305,304,Sul,Santa Catarina North,ilha do grants,-26.696031999999999,-48.674990999999999,3.5,1,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,305,31415.926535897931899,78539816.339744821190834,39.382564332402801,1,0.501434382810918
306,305,Sul,Santa Catarina North,barra de Itajuba,-26.691344999999998,-48.684164000000003,3,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,306,31415.926535897931899,78539816.339744821190834,31.507069626534900,1,0.401160469872284
307,306,Sul,Santa Catarina North,Praia do Sol,-26.679962000000000,-48.688166000000002,2,3,Right and left,Point-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,2.000000000000000,5000.000000000000000,307,31415.926535897931899,78539816.339744821190834,28.169699690134902,1,0.358667756087936
308,307,Sul,Santa Catarina North,Praia do Tabuleiro,-26.643014000000001,-48.682051000000001,3,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,308,31415.926535897931899,78539816.339744821190834,31.980038520225300,1,0.407182496861046
309,308,Sul,Santa Catarina North,Canoas,-26.639403000000001,-48.682501000000002,2,3,Right and left,Beach-break,Beginners wave,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,5000.000000000000000,309,31415.926535897931899,78539816.339744821190834,31.005955252114099,1,0.394780083492806
310,309,Sul,Santa Catarina North,Barrinha,-26.623905000000001,-48.679991000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,310,31415.926535897931899,78539816.339744821190834,30.028185625886099,1,0.382330733955262
311,310,Sul,Santa Catarina North,Foz do Itapocu,-26.580708000000001,-48.663769000000002,3,3,Left,breakwater/jetty,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,311,31415.926535897931899,78539816.339744821190834,31.664895309972799,1,0.403169968885564
312,311,Sul,Santa Catarina South,Foz do Itapocu,-26.566918999999999,-48.657525000000000,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,312,31415.926535897931899,78539816.339744821190834,31.801828208922998,1,0.404913452704750
313,312,Sul,Santa Catarina North,Praia do Bispo,-26.469248000000000,-48.607056000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,313,31415.926535897931899,78539816.339744821190834,31.165033724697579,2,0.396805533512900
314,313,Sul,Santa Catarina North,Picama,-26.458086999999999,-48.596874000000000,3,3,Right and left,Sand-bar,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,314,31415.926535897931899,78539816.339744821190834,36.093801950899000,2,0.459560559637238
315,314,Sul,Santa Catarina North,"Praia Grande, São Francisco do Sul",-26.235880000000002,-48.502600000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,315,31415.926535897931899,78539816.339744821190834,38.660052021000901,1,0.492235070346569
316,315,Sul,Santa Catarina South,Praia da Saudade,-26.230606000000002,-48.498888000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,316,31415.926535897931899,78539816.339744821190834,41.717056102598697,1,0.531158055197640
317,316,Sul,Santa Catarina South,Sao Francisco do Sul,-26.219557999999999,-48.502107000000002,3,1,Right,Sand-bar,Beginners wave,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,317,31415.926535897931899,78539816.339744821190834,40.060868734046601,1,0.510070822686326
318,317,Sul,Santa Catarina South,Píer da Petrobras,-26.217386999999999,-48.500518999999997,3.5,2,Right,Point-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,318,31415.926535897931899,78539816.339744821190834,41.633054178762599,1,0.530088509485021
319,318,Sul,Santa Catarina North,Sumidouro,-26.169526000000001,-48.552478999999998,3.5,1,Right and left,Beach-break,Experienced surfers,2.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,319,31415.926535897931899,78539816.339744821190834,32.417163945187298,1,0.412748150631754
320,319,Sul,Santa Catarina North,Praia do Forte,-26.163305999999999,-48.533220000000000,3.5,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,320,31415.926535897931899,78539816.339744821190834,46.571571694198397,1,0.592967667415222
321,320,Sul,Santa Catarina North,Terceira Pedra,-26.067008999999999,-48.607646000000003,3.5,3,Right,Point-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,321,31415.926535897931899,78539816.339744821190834,28.122078051029700,1,0.358061418546998
322,321,Sul,Santa Catarina North,Barra do sai mirim,-26.007832000000001,-48.604061000000002,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,322,31415.926535897931899,78539816.339744821190834,28.908576598118898,1,0.368075429067305
323,322,Sul,Parana,Barrinha,-25.976699000000000,-48.590727000000001,3,2,Right,Beach-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,323,31415.926535897931899,78539816.339744821190834,34.400808181355401,1,0.438004693473506
324,323,Sul,Parana,Guaratuba Praia Brava,-25.897758000000000,-48.564290999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,324,31415.926535897931899,78539816.339744821190834,34.647683457395999,1,0.441148007114229
325,324,Sul,Parana,Praia Brava Guaratuba,-25.892817000000001,-48.561458999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,325,31415.926535897931899,78539816.339744821190834,35.777970973171598,1,0.455539274734289
326,325,Sul,Parana,Direitas de Guaratuba,-25.890046000000002,-48.560288999999997,4,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,326,31415.926535897931899,78539816.339744821190834,35.776800223121100,1,0.455524368281676
327,326,Sul,Parana,Pico de Matinhos,-25.817817999999999,-48.529701000000003,3.5,3,Right,Point-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,327,31415.926535897931899,78539816.339744821190834,30.543019478355401,1,0.388885802154585
328,327,Sul,Parana,Ilha do Mel,-25.548327000000000,-48.295383000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,328,31415.926535897931899,78539816.339744821190834,27.889763605228300,1,0.355103499154922
329,328,Sul,Parana,Farolete,-25.515314000000000,-48.286113999999998,3.5,4,Left,Point-break,Experienced surfers,1.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,329,31415.926535897931899,78539816.339744821190834,11.395556036050900,1,0.145092725793455
330,329,Sudeste,Sao Paolo South,"Guarau, Peruibe SP",-24.369537000000001,-47.011699999999998,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,330,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
331,330,Sudeste,Sao Paolo South,Pier de Mongaguá,-24.095718000000002,-46.618552000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,331,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
332,332,Sudeste,Sao Paolo South,Tombo,-24.014990000000001,-46.272697000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,333,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
333,333,Sudeste,Sao Paulo North,Astúrias,-24.007738000000000,-46.266475000000000,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,334,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
334,334,Sudeste,Sao Paolo South,Pitangueiras Beach,-24.000935999999999,-46.260767000000001,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,335,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
335,335,Sudeste,Sao Paulo North,porta do sol,-23.981331999999998,-46.373762999999997,3.5,2,Right and left,Point-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,336,31415.926535897931899,78539816.339744821190834,6.513367979882800,1,0.082930776813986
336,336,Sudeste,Sao Paolo South,Itarare,-23.972332999999999,-46.362003999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,337,31415.926535897931899,78539816.339744821190834,5.120349956452520,1,0.065194320474383
337,337,Sudeste,Sao Paolo South,Santos,-23.971744000000001,-46.347208999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,338,31415.926535897931899,78539816.339744821190834,5.788403611333240,1,0.073700243788373
338,338,Sudeste,Sao Paolo South,"Praia de Pernambuco (Pernambuco Beach, in Guaruja)",-23.963431000000000,-46.184033999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,339,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
339,339,Sudeste,Sao Paulo North,Bonete,-23.917383000000001,-45.347785999999999,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,340,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
340,340,Sudeste,Sao Paulo North,Sao Pedro,-23.908522000000001,-46.166581000000001,4,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,4.000000000000000,5000.000000000000000,341,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
341,341,Sudeste,Sao Paolo South,Praia de Iporanga,-23.902191999999999,-46.152724999999997,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,342,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
342,342,Sudeste,Sao Paolo South,Taguaíba,-23.896726000000001,-46.151353999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,343,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
343,343,Sudeste,Sao Paolo South,praia branca,-23.863427999999999,-46.130795999999997,3.5,3,Left,Beach-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,344,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
344,344,Sudeste,Sao Paulo North,Castelhanos,-23.857582000000001,-45.288905999999997,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,345,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
345,345,Sudeste,Sao Paulo North,Enseada - Bertioga,-23.839860000000002,-46.123674000000001,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,346,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
346,346,Sudeste,Sao Paulo North,Santiago,-23.819897999999998,-45.541420000000002,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,347,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
347,347,Sudeste,Sao Paulo North,Guaecá,-23.819123000000001,-45.466200000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,348,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
348,348,Sudeste,Sao Paulo North,Riviera de São Lourenço,-23.808668999999998,-46.022072000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,349,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
349,349,Sudeste,Sao Paulo North,Paúba,-23.802819000000000,-45.553167999999999,4,2,Right and left,Beach-break,Pros or kamikaze only...,2.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,350,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
350,350,Sudeste,Sao Paulo North,Itaguaré,-23.796026000000001,-45.991173000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,351,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
351,351,Sudeste,Sao Paulo North,Maresias,-23.791530000000002,-45.573456000000000,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,352,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
352,352,Sudeste,Sao Paulo North,Camburi,-23.778825999999999,-45.649137000000003,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,353,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
353,353,Sudeste,Sao Paulo North,Baleia,-23.777600000000000,-45.670217000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,354,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
354,354,Sudeste,Sao Paulo North,Guaratuba,-23.772306000000000,-45.922251000000003,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,355,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
355,355,Sudeste,Sao Paulo North,Juquehy,-23.768065000000000,-45.738143999999998,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,356,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
356,356,Sudeste,Sao Paulo North,Massaguaçu,-23.590772999999999,-45.334611000000002,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,357,31415.926535897931899,78539816.339744821190834,0.882631755069403,1,0.011238016539934
357,357,Sudeste,Sao Paulo North,Simão,-23.585149000000001,-45.238287000000000,3.5,3,Right,Beach-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,358,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
358,358,Sudeste,Sao Paulo North,Praia do sape,-23.531963000000001,-45.222301000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,359,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
359,359,Sudeste,Sao Paulo North,Lagoinha,-23.521339000000001,-45.205221000000002,3.5,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,360,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
360,360,Sudeste,Sao Paulo North,Sununga,-23.511344000000001,-45.129432999999999,3.5,3,Right,Beach-break,Pros or kamikaze only...,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,361,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
361,361,Sudeste,Sao Paulo North,Toninhas,-23.484739000000001,-45.073771000000001,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,362,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
362,362,Sudeste,Sao Paulo North,Praia Grande (PG),-23.478835000000000,-45.067290999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,363,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
363,363,Sudeste,Sao Paulo North,Praia Grande North,-23.467497999999999,-45.062055999999998,3,3,Left,Beach-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,364,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
364,364,Sudeste,Sao Paulo North,Vermelha do Centro,-23.463128000000001,-45.049353000000004,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,365,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
365,365,Sudeste,Sao Paulo North,Patiero,-23.456318000000000,-45.021242999999998,3.5,2,NA,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,366,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
366,366,Sudeste,Sao Paulo North,Vermelha do Norte,-23.416982000000001,-45.035876999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,367,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
367,367,Sudeste,Sao Paulo North,Itamambuca,-23.402332000000001,-45.001458999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,368,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
368,368,Sudeste,Sao Paulo North,Praia do Felix,-23.389334000000002,-44.972405000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,369,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
369,369,Sudeste,Sao Paulo North,Brava do Camburi,-23.370963000000000,-44.799858999999998,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,370,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
370,370,Sudeste,Rio De Janeiro City,Ponta do Cepílio,-23.343990000000002,-44.711781000000002,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,371,31415.926535897931899,78539816.339744821190834,19.616873202614901,1,0.249769787056248
371,371,Sudeste,Rio De Janeiro City,Laranjeiras,-23.336050000000000,-44.674294000000003,3.5,3,Right,Beach-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,372,31415.926535897931899,78539816.339744821190834,26.711306673587401,1,0.340098919483597
372,372,Sudeste,Rio De Janeiro City,Martim de Sa,-23.304048999999999,-44.553486999999997,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,373,31415.926535897931899,78539816.339744821190834,28.300854252904099,1,0.360337667845838
373,373,Sudeste,Rio De Janeiro Norte,Aventureiro,-23.180132000000000,-44.304428000000001,3.5,4,Left,Point-break,All surfers,1.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,374,31415.926535897931899,78539816.339744821190834,9.481071995215320,1,0.120716757907893
374,374,Sudeste,Rio De Janeiro City,Lopes Mendes,-23.171453000000000,-44.128990000000002,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,375,31415.926535897931899,78539816.339744821190834,42.944279656879900,1,0.546783550793053
375,375,Sudeste,Rio De Janeiro City,Barra de Guaratiba,-23.064018000000001,-43.569374000000003,4,2,Left,Rivermouth,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,376,31415.926535897931899,78539816.339744821190834,34.870188277959898,1,0.443981026478591
376,376,Sudeste,Rio De Janeiro City,Laje do Dramin,-23.055999000000000,-44.366816000000000,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,377,31415.926535897931899,78539816.339744821190834,46.549651344012098,1,0.592688568848305
377,377,Sudeste,Rio De Janeiro City,Grumari,-23.049130999999999,-43.526673000000002,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,378,31415.926535897931899,78539816.339744821190834,26.764215366208099,1,0.340772573880647
378,378,Sudeste,Rio De Janeiro City,Prainha,-23.040759000000001,-43.505259000000002,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,379,31415.926535897931899,78539816.339744821190834,28.442961279866299,1,0.362147030708968
379,379,Sudeste,Rio De Janeiro City,CcB,-23.034576999999999,-43.488737999999998,3.5,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,380,31415.926535897931899,78539816.339744821190834,28.425694156886401,1,0.361927178870950
380,380,Sudeste,Rio De Janeiro City,Macumba (Curvão),-23.034085000000001,-43.472729000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,381,31415.926535897931899,78539816.339744821190834,33.110590818778697,1,0.421577135800141
381,381,Sudeste,Rio De Janeiro City,Farorinha,-23.033829000000001,-43.470989000000003,3,2,Left,Beach-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,382,31415.926535897931899,78539816.339744821190834,33.433674412533897,1,0.425690763878383
382,382,Sudeste,Rio De Janeiro City,Canto do recreio,-23.033294999999999,-43.467430000000000,3.5,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,383,31415.926535897931899,78539816.339744821190834,34.113185470431702,1,0.434342567378386
383,383,Sudeste,Rio De Janeiro City,Praia da Macumba,-23.032031000000000,-43.475603999999997,4,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,4.000000000000000,5000.000000000000000,384,31415.926535897931899,78539816.339744821190834,30.212830016538700,1,0.384681699354186
384,384,Sudeste,Rio De Janeiro City,posto 11 (Atlântico sul),-23.030000000000001,-43.466442999999998,3.5,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,385,31415.926535897931899,78539816.339744821190834,31.300063687776600,1,0.398524788400063
385,385,Sudeste,Rio De Janeiro City,Mambucaba,-23.029266000000000,-44.519992000000002,3.5,2,Right and left,Sand-bar,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,386,31415.926535897931899,78539816.339744821190834,11.537525803510000,1,0.146900341014313
386,386,Sudeste,Rio De Janeiro City,Posto 10 - Recreio,-23.026218000000000,-43.458039999999997,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,387,31415.926535897931899,78539816.339744821190834,30.083949401965000,1,0.383040740403936
387,387,Sudeste,Rio De Janeiro City,Recreio Posto 9,-23.023638999999999,-43.448228999999998,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,388,31415.926535897931899,78539816.339744821190834,30.174469343945798,1,0.384193276101107
388,388,Sudeste,Rio De Janeiro City,Lage Postinho,-23.015481999999999,-43.306539000000001,3.5,2,Right and left,Reef-rocky,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,389,31415.926535897931899,78539816.339744821190834,37.844577391774500,1,0.481852124889976
389,389,Sudeste,Rio De Janeiro City,Joatinga,-23.015205000000002,-43.291089999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,390,31415.926535897931899,78539816.339744821190834,39.580513507388297,1,0.503954749985311
390,390,Sudeste,Rio De Janeiro City,Tropical (posto 1),-23.014824999999998,-43.301845000000000,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,391,31415.926535897931899,78539816.339744821190834,37.774188639910101,1,0.480955907466193
391,391,Sudeste,Rio De Janeiro City,Barra da Tijuca - Posto 8,-23.010857000000001,-43.361874000000000,3.5,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,392,31415.926535897931899,78539816.339744821190834,31.737269384145399,1,0.404091464218065
392,392,Sudeste,Rio De Janeiro City,Sao Conrado,-22.999800000000000,-43.254353999999999,3.5,NA,Right and left,Beach-break,Experienced surfers,2.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,393,31415.926535897931899,78539816.339744821190834,33.226716014288201,1,0.423055687710769
393,393,Sudeste,Rio De Janeiro City,Laje do sheraton,-22.995671000000002,-43.231243999999997,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,2.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,394,31415.926535897931899,78539816.339744821190834,34.923384919555701,1,0.444658347155860
