OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,state,sci_10km,sci_5km,sci_1km,sci_wo_climate,nm_regiao,sum_10km,hab_10km,normalized_carbon,normalized_cp,climate_added,climate_index
452,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889,-38.985069,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Bahia,0.6783585192,0.6972097317,0.5510461514,0.6601178498,Nordeste,66404.6843243,0.449648359965,0.0596176955,0.6391292472,0.6987469427,0.4412893103
102,101,Nordeste,NA,Corals,-14.275408,-38.982569,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5146266264,0.5450019556,0.4129408222,0.4528080258,Nordeste,66404.6843243,0.455672192622,0.0596176955,0.6476915105,0.707309206,0.4466967547
453,452,Nordeste,Bahia Sul,Boca da Barra,-14.26588,-38.986702,3.5,4,Right,Rivermouth,Experienced surfers,1,4,0,3.5,Bahia,0.5383012429,0.5739680401,0.462295,0.4749524231,Nordeste,81513.4334087,0.46560762771,0.0731822326,0.6618137173,0.7349959499,0.4641821466
454,453,Nordeste,Bahia Sul,Pontal,-14.263551,-38.993568,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Bahia,0.6958853244,0.7320986878,0.7219602722,0.6669532145,Nordeste,103291.808552,0.46560762771,0.0927347167,0.6618137173,0.754548434,0.476530397
455,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.0775,-38.954444,3,3,Right and left,Reef-coral,All surfers,2,3,1,3,Bahia,1,0.8439065247,0.6622741112,0.8829274788,Nordeste,586806.87203,0.588373823367,0.5268314091,0.8363133335,1.3631447426,0.8608856318
456,455,Nordeste,Bahia Sul,Saquaira,-14.041089,-38.948078,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,Bahia,0.9655672008,0.8028849874,0.5106770357,0.8208745254,Nordeste,641336.859625,0.603154873447,0.5757880788,0.8573230874,1.4331111662,0.9050724939
457,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398,-38.92662,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Bahia,0.6819933777,0.6586859523,0.543047678,0.5762495844,Nordeste,449803.896591,0.437238443459,0.4038310251,0.6214898176,1.0253208427,0.6475350371
539,538,Nordeste,Bahia Sul,Sol do Muta,-13.8818593,-38.9483376,NA,3,Right,Point-break,All surfers,1,3,1,1,Bahia,0.5160924831,0.3330758489,0.1995033734,0.3444256041,Nordeste,617845.039473,0.393766138136,0.5546972749,0.5596983729,1.1143956478000001,0.7037896794
458,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011,-38.91263,3.5,3,Right,Reef-coral,Experienced surfers,1,3,0,3.5,Bahia,0.4568475274,0.3980776033,0.3054227742,0.3448941615,Nordeste,108329.065996,0.521631801716,0.0972571338,0.7414463622,0.838703496,0.5296780059
103,102,Nordeste,NA,Tony,-13.016732,-38.488781,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.2472622574,0.1906603588,0.2868040441,0.1798715722,Nordeste,0,0.337022332905,0,0.4790428457,0.4790428457,0.3025365466
104,103,Nordeste,NA,Meridien,-13.016598,-38.484879,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.2472979148,0.188368852,0.2639338286,0.1799162151,Nordeste,0,0.337022332905,0,0.4790428457,0.4790428457,0.3025365466
105,104,Nordeste,NA,Amaralina,-13.015369,-38.471834,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.2589971149,0.1925088996,0.1877129076,0.1899452233,Nordeste,0,0.349023004677,0,0.4961005757,0.4961005757,0.3133092504
106,105,Nordeste,NA,Tubao,-13.010684,-38.461411,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.2778505849,0.1914782678,0.2668345873,0.2067488345,Nordeste,0,0.366694893533,0,0.5212193619,0.5212193619,0.3291728645
459,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994,-38.533602,3.5,2,Left,breakwater/jetty,Experienced surfers,1,2,0,3.5,Bahia,0.3141006317,0.2405629915,0.3507251844,0.2881489094,Nordeste,0,0.273110102478,0,0.3881981338,0.3881981338,0.2451641306
460,459,Nordeste,Bahia Norte,Barravento,-13.009764,-38.526971,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Bahia,0.4704974341,0.4249320735,0.4480998666,0.4785079206,Nordeste,0,0.287269490912,0,0.4083242592,0.4083242592,0.2578746606
461,460,Nordeste,Bahia Norte,Espanhol,-13.00623,-38.533398,3.5,2,Right and left,Point-break,Experienced surfers,2,2,0,3.5,Bahia,0.3916935269,0.3117511357,0.3871295678,0.385294874,Nordeste,0,0.273110102478,0,0.3881981338,0.3881981338,0.2451641306
107,106,Nordeste,NA,Psiu,-12.995919,-38.43939,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.2609431631,0.2403996746,0.1543963397,0.1783055511,Nordeste,0,0.385599541229,0,0.548090389,0.548090389,0.3461430955
462,461,Nordeste,Bahia Norte,Corsário,-12.976457,-38.423395,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Bahia,0.4487296745,0.4351540675,0.406619482,0.3900018774,Nordeste,0,0.446434069402,0,0.6345604613,0.6345604613,0.4007527349
108,107,Nordeste,NA,Alex,-12.973279,-38.406477,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.31866757020000003,0.341094995,0.3841795311,0.2051968903,Nordeste,0,0.503517013104,0,0.7156980392,0.7156980392,0.4519946704
109,108,Nordeste,NA,Terceira Ponte,-12.96384,-38.396822,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.3497105602,0.3358600391,0.3261587661,0.2385580034,Nordeste,0,0.517820551595,0,0.7360290591,0.7360290591,0.4648346003
110,109,Nordeste,NA,SESC,-12.960485,-38.390998,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5227096015,0.3570051442,0.3731553367,0.4552743745,Nordeste,0,0.517502679386,0,0.7355772362,0.7355772362,0.4645492543
111,110,Nordeste,NA,Farol,-12.958147,-38.352813,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5793643182,0.4071894031,0.323862134,0.5186446274,Nordeste,0,0.537150333302,0,0.7635043708,0.7635043708,0.4821864635
463,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755,-38.385007,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Bahia,0.7207140474,0.5450003701,0.4825570779,0.6987452266,Nordeste,0,0.529013555339,0,0.7519387715,0.7519387715,0.4748822808
112,111,Nordeste,NA,Pedro do Sal,-12.954224,-38.347234,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5883763781,0.3987369978,0.3420161879,0.5291657216,Nordeste,0,0.539130286515,0,0.7663186722,0.7663186722,0.4839638181
113,112,Nordeste,NA,Itapoa,-12.952339,-38.369609,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5599411881,0.3789531035,0.2272291177,0.4960440363,Nordeste,0,0.532688524668,0,0.7571623653,0.7571623653,0.4781812091
114,113,Nordeste,NA,Seper,-12.952041,-38.343244,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5983629651,0.3837175205,0.3691295965,0.5399875615,Nordeste,0,0.543499174792,0,0.772528601,0.772528601,0.4878856603
115,114,Nordeste,NA,Corrente,-12.948985,-38.3392,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6021260949,0.6490859782,0.3572961257,0.5459287531,Nordeste,0,0.540303640597,0,0.7679864753,0.7679864753,0.4850171089
116,115,Nordeste,NA,Stela Maris,-12.947385,-38.337372,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5941074236,0.6481255175,0.3395315896,0.5337197525,Nordeste,0,0.545941461721,0,0.7760000625,0.7760000625,0.4900780403
117,116,Nordeste,NA,Plator,-12.946393,-38.333084,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5957222358,0.6529481917,0.3104227976,0.5372899739,Nordeste,1846.10831642,0.540751702481,0.0016574241,0.7686233495,0.7702807736,0.4864660588
540,539,Nordeste,Bahia Norte,Rock Quente,-12.937672,-38.326481,3.5,NA,Right and left,Reef-rocky,NA,2,1,1,3.5,Bahia,0.7934152646,0.8059775731,0.4700874081,0.7804922882,Nordeste,12629.3776245,0.54513623354,0.0113385734,0.7748555129,0.7861940863,0.496516013
464,463,Nordeste,Bahia Norte,Stella Maris,-12.936098,-38.323714,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Bahia,0.7875720628,0.8079738632,0.4775001166,0.7731766252,Nordeste,12629.3776245,0.54513623354,0.0113385734,0.7748555129,0.7861940863,0.496516013
118,117,Nordeste,NA,Aleluia,-12.926801,-38.312619,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.618305789,0.6427656041,0.3201856795,0.5607828226,Nordeste,12629.3776245,0.546365757371,0.0113385734,0.7766031555,0.7879417289,0.4976197259
119,118,Nordeste,NA,Ipitanga,-12.920477,-38.309718,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6140561447,0.6193375207,0.3141693359,0.5530526511,Nordeste,12629.3776245,0.55262715205,0.0113385734,0.7855030889,0.7968416623,0.5032404238
541,540,Nordeste,Bahia Norte,Ribeira,-12.918762,-38.50208,NA,3,Right and left,Beach-break,Beginners wave,2,3,0,1,Bahia,0,0,0,0,Nordeste,0,0,0,0,0,0
120,119,Nordeste,NA,Vilas,-12.894546,-38.290791,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.632325121,0.613329119,0.3899192859,0.5660271155,Nordeste,12629.3776245,0.578347484571,0.0113385734,0.8220619163,0.8334004897,0.5263289251
121,120,Nordeste,NA,Busca Vida,-12.863464,-38.255962,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6253124121,0.4542371292,0.3184981074,0.5492944542,Nordeste,12629.3776245,0.599012642782,0.0113385734,0.8514353293,0.8627739027,0.5448795224
465,464,Nordeste,Bahia Norte,Praia do forte,-12.734415,-38.144445,3.5,4,Right and left,Reef-coral,Experienced surfers,2,4,0,3.5,Bahia,0.6009635107,0.5489794687,0.5964415621,0.5022922677,Nordeste,121130.110634,0.573400981813,0.1087498288,0.8150309675,0.9237807963,0.5834080488
466,465,Nordeste,Bahia Norte,Scar Reef,-12.674941,-38.085174,3.5,2,Right and left,Reef-coral,Experienced surfers,2,2,0,3.5,Bahia,0.736262581,0.5640793304,0.4595565032,0.677095685,Nordeste,121130.110634,0.559344299147,0.1087498288,0.7950508279,0.9038006567,0.5707897152
122,121,Nordeste,NA,Itacimirim,-12.639232,-38.048194,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.6368246743,0.5165397425,0.500625861,0.5625328376,Nordeste,0,0.610042705226,0,0.8671134372,0.8671134372,0.5476201286
542,541,Nordeste,Bahia Norte,Praia das Ondas,-12.596084,-38.028939,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Bahia,0.8166100113,0.689702153,0.6207330677,0.8087189642,Nordeste,0,0.555225974827,0,0.7891970502,0.7891970502,0.4984125163
123,122,Nordeste,NA,Praia do Forte,-12.583305,-38.005078,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5880584233,0.5379537988,0.4641777366,0.5254715925,Nordeste,0,0.547695016337,0,0.7784925614,0.7784925614,0.4916521626
467,466,Nordeste,Bahia Norte,Casinha,-12.556333,-37.988352,3.5,3,Right,Reef-coral,Experienced surfers,1,3,0,3.5,Bahia,0.5628147387,0.4974198112,0.3675981724,0.5015118942,Nordeste,0,0.527828881921,0,0.7502548791,0.7502548791,0.4738188289
124,123,Nordeste,NA,Imbassai,-12.342055,-37.8462,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5515251018,0.4296008748,0.3513934011,0.4901246032,Nordeste,102201.721142,0.456136729166,0.0917560433,0.6483518018,0.7401078451,0.4674105324
125,124,Nordeste,NA,Costa do Sauipe,-12.022171,-37.645508,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.4905076424,0.4450071502,0.3904589139,0.4285833913,Nordeste,141464.776043,0.392743473603,0.1270061597,0.5582447596,0.6852509193,0.4327659801
126,125,Nordeste,NA,Marlin,-11.939803,-37.602476,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.3597556976,0.4154003846,0.3374310123,0.340716196,Nordeste,50499.6620674,0.253147079017,0.0453382695,0.3598227336,0.4051610031,0.2558769258
127,126,Nordeste,NA,Conde,-11.848141,-37.55817,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.4165635351,0.390994388,0.2925155526,0.3086635855,Nordeste,389981.326809,0.306821652247,0.3501227094,0.4361156608,0.7862383702,0.4965439802
128,127,Nordeste,NA,Mangue Seco,-11.483614,-37.364454,NA,NA,NA,NA,NA,1,1,1,1,Bahia,0.5814331465,0.4785541351,0.428074977,0.3624990237,Nordeste,939791.453836,0.356024598388,0.8437386805,0.5060526265,1.349791307,0.8524523521
129,128,Nordeste,NA,Mosqueiro,-11.138116,-37.145493,NA,NA,NA,NA,NA,1,1,1,1,Sergipe,0.4707122871,0.5057518562,0.4238976922,0.2699987486,Nordeste,652466.677851,0.417660168374,0.5857803576,0.593661298,1.1794416556,0.7448690833
130,129,Nordeste,NA,Aruana,-11.067069,-37.101289,NA,NA,NA,NA,NA,1,1,1,1,Sergipe,0.4833817937,0.2088441598,0.1284829248,0.3828159287,Nordeste,500366.273371,0.261795039187,0.4492255995,0.3721149263,0.8213405258,0.5187125295
131,130,Nordeste,NA,Hawaiizinho,-11.043928,-37.082978,NA,NA,NA,NA,NA,1,1,1,1,Sergipe,0.4554272474,0.2172974458,0.2165992936,0.3648968909,Nordeste,445744.049791,0.251914020663,0.400186121,0.358070067,0.758256188,0.4788720061
132,131,Nordeste,NA,Praia do Meio,-10.999541,-37.050151,NA,NA,NA,NA,NA,1,1,1,1,Sergipe,0.4132782816,0.4965021426,0.3651302156,0.3326244341,Nordeste,285659.267246,0.299764582699,0.25646304,0.4260847568,0.6825477968,0.4310588398
468,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674,-37.041146,3,3,Right and left,NA,All surfers,2,3,1,3,Sergipe,0.5524658579,0.6979550522,0.4658813668,0.5062250982,Nordeste,281926.084051,0.303841643431,0.2531114123,0.4318798824,0.6849912947,0.4326020158
133,132,Nordeste,NA,Pirambu,-10.746346,-36.855099,NA,NA,NA,NA,NA,1,1,1,1,Sergipe,0.3272811013,0.3680938327,0.3606351707,0.2565308009,Nordeste,5732.78140068,0.3945280813,0.005146854,0.5607813973,0.5659282513,0.3574084871
134,133,Nordeste,NA,Ponta do Mangue,-10.639483,-36.678539,NA,NA,NA,NA,NA,1,1,1,1,Sergipe,0.2895004286,0.3088412895,0.2616033897,0.3513544998,Nordeste,0,0.0288399496343,0,0.0409930447,0.0409930447,0.0258889039
135,134,Nordeste,NA,Pontal de Peba,-10.367584,-36.303941,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.2985198734,0.3606946122,0.3331726708,0.2936409376,Nordeste,0,0.208150466325,0,0.2958646416,0.2958646416,0.1868514846
136,135,Nordeste,NA,Mihai,-10.196728,-36.181642,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.3875246539,0.3478697115,0.2642680761,0.2887400564,Nordeste,88319.209816,0.45465871887,0.0792924146,0.646250961,0.7255433756,0.4582124317
137,136,Nordeste,NA,Pontal do Coruripe,-10.160775,-36.150664,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.4668043219,0.5263303663,0.6612772077,0.371071025,Nordeste,88319.209816,0.498642779832,0.0792924146,0.7087698141,0.7880622287,0.4976958268
138,137,Nordeste,NA,Forjos,-10.107662,-36.097672,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.5577520757,0.4592058884,0.3862108706,0.4463053674,Nordeste,98199.9067726,0.592786028304,0.0881632403,0.8425848324,0.9307480727,0.5878081891
139,138,Nordeste,NA,Poxim,-10.063563,-36.040909,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.4552620487,0.5085158806,0.4371910517,0.3476278964,Nordeste,54105.4857368,0.543619306615,0.0485755547,0.7726993561,0.8212749108,0.5186710907
140,139,Nordeste,NA,Jacarecica,-9.916383,-35.945964,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.3963178408,0.3489416574,0.3850114455,0.2526450155,Nordeste,164905.497103,0.52868383267,0.1480510873,0.7514701044,0.8995211917,0.5680870455
141,140,Nordeste,NA,Praia do Meio,-9.824447,-35.877803,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.4128305376,0.3680982652,0.313242624,0.2647584975,Nordeste,179605.691025,0.541642687254,0.1612488262,0.7698897934,0.9311386196,0.5880548366
469,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375,-35.84517,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Alagoas,0.5913431841,0.5754914317,0.549370792,0.4767882694,Nordeste,82004.5387726,0.633087744595,0.0736231438,0.8998696085,0.9734927523,0.6148033271
142,141,Nordeste,NA,Praia do Pontal,-9.68259,-35.758537,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.5131324353,0.4633415465,0.2281655287,0.367306765,Nordeste,243144.370415,0.561351076455,0.218293441,0.797903257,1.016196698,0.64177273990000006
143,142,Nordeste,NA,Salgema,-9.679629,-35.718974,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.5049476366,0.428179465,0.3644127554,0.3732780199,Nordeste,219517.798712,0.534130551409,0.1970816579,0.7592120591,0.956293717,0.6039413828
470,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906,-35.702514,3.5,2,Left,Reef-rocky,Experienced surfers,1,2,0,3.5,Alagoas,0.5161465048,0.4593851096,0.387582183,0.405752909,Nordeste,171952.108276,0.516222059184,0.1543774891,0.7337569653,0.8881344544,0.560895822
144,143,Nordeste,NA,Pier do Emissario,-9.673301,-35.715234,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.5016758641,0.4332705232,0.425657148,0.3718973466,Nordeste,218570.238462,0.527672691853,0.1962309445,0.7500328709,0.9462638154,0.5976070604
145,144,Nordeste,NA,Praia do Sobral,-9.666869,-35.710735,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.4962619181,0.4352181848,0.407841291,0.3706038144,Nordeste,203668.535286,0.522833105527,0.1828522919,0.7431538929,0.9260061848,0.5848134791
146,145,Nordeste,NA,"Pico da Barra, Brazil",-9.66563,-35.697186,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.4915604355,0.4596709647,0.420571657,0.3820193156,Nordeste,137667.785244,0.519562716479,0.123597246,0.7385053687,0.8621026147,0.5444555746
543,542,Nordeste,Sergipe and Alagoas,Rainha,-9.644078,-35.698022,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Alagoas,0.6626044633,0.619546893,0.4093718874,0.6002808,Nordeste,115631.076849,0.522788655955,0.1038128319,0.7430907124,0.8469035443,0.5348566957
471,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199,-35.696071,3.5,4,Right and left,Sand-bar,All surfers,2,4,1,3.5,Alagoas,0.666022866,0.563488223,0.4250068096,0.6102821201,Nordeste,81738.2201996,0.529329101637,0.0733840447,0.7523872883,0.825771333,0.5215107784
147,146,Nordeste,NA,Pedra Virada,-9.585522,-35.660038,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.4776290448,0.4367425902,0.3050893483,0.3548179767,Nordeste,43824.5009937,0.60419604693,0.0393453532,0.8588030093,0.8981483625,0.5672200437
472,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.56805,-35.646794,3,3,Right and left,Rivermouth,All surfers,2,3,1,3,Alagoas,0.6665420749,0.6619107057,0.7146572947,0.5729551991,Nordeste,46078.3810387,0.650535299518,0.0413688721,0.9246695269,0.966038399,0.6100955764
148,147,Nordeste,NA,Praia de Jatiuca,-9.531449,-35.590928,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.591146101,0.51743029250000006,0.5327268368,0.4564219522,Nordeste,66361.9885082,0.695248348133,0.0595793635,0.9882245615,1.047803925,0.6617340887
473,472,Nordeste,Sergipe Alagoas,New Orleans,-9.52629,-35.583022,3,NA,Right and left,Beach-break,All surfers,2,1,1,3,Alagoas,0.7462030453,0.6744051167,0.7868250772,0.6497478017,Nordeste,66776.1609535,0.697077912914,0.0599512048,0.9908251011,1.0507763059,0.6636112775
149,148,Nordeste,NA,Garca Torta,-9.487114,-35.557477,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.5977615054,0.5571926778,0.8303014512,0.4616677492,Nordeste,65738.6795368,0.703532754793,0.0590197607,1,1.0590197607,0.6688173804
150,149,Nordeste,NA,Mirante da Sirena,-9.430906,-35.503683,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.5443281216,0.5203125103,0.4670471334,0.3761797378,Nordeste,152772.061678,0.69686497963,0.1371577675,0.9905224382,1.1276802057,0.7121794598
474,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169,-35.438531,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Alagoas,0.7102346547,0.7573771085,0.7267749403,0.5987313337,Nordeste,224080.304928,0.613270183513,0.2011778465,0.8717009682,1.0728788147,0.6775699802
151,150,Nordeste,NA,Japaratinga,-9.261582,-35.353366,NA,NA,NA,NA,NA,1,1,1,1,Alagoas,0.5464634931,0.5086976967,0.6560559325,0.4087993257,Nordeste,68875.2871037,0.672042021464,0.0618357867,0.9552391369,1.0170749236,0.6423273779
152,151,Nordeste,NA,Impossivel,-8.615505,-35.020375,NA,NA,NA,NA,NA,1,1,1,1,Pernambuco,0.8145506541,0.6315237518,0.560145703,0.6156510431,Nordeste,684253.640442,0.618016667195,0.6143184867,0.8784476103,1.492766097,0.9427471965
153,152,Nordeste,NA,Serrambi,-8.576358,-35.028715,NA,NA,NA,NA,NA,1,1,1,1,Pernambuco,0.7863560392,0.8947547301,0.6314944806,0.5935808214,Nordeste,627244.466557,0.619649076438,0.5631360196,0.8807679134,1.443903933,0.911888599
475,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427,-35.006261,4,4,Right and left,Beach-break,Experienced surfers,2,4,0,4,Pernambuco,0.9246363465,0.8413385662,0.864207892,0.7698202183,Nordeste,575016.767748,0.644548282363,0.5162463299,0.9161595931,1.432405923,0.9046271019
476,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622,-35.003128,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Pernambuco,0.9637248334,0.8696405572,0.5674010626,0.8076093686,Nordeste,554459.286396,0.686504628754,0.4977899563,0.9757962569,1.4735862132,0.9306342595
154,153,Nordeste,NA,Porto de Galinhas,-8.488678,-34.999501,NA,NA,NA,NA,NA,1,1,1,1,Pernambuco,0.7840434673,0.6883740678,0.5437140291,0.5726294852,Nordeste,594706.9092309999,0.687118891715,0.5339240114,0.976669369,1.5105933804,0.9540059071
155,154,Nordeste,NA,Cupe,-8.479708,-34.996577,NA,NA,NA,NA,NA,1,1,1,1,Pernambuco,0.7683262167,0.6588349688,0.5549541023,0.5518165273,Nordeste,598828.962633,0.687464643817,0.5376247642,0.9771608203,1.5147855845,0.9566534677
477,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621,-34.989438,4,3,Right and left,Beach-break,Experienced surfers,2,3,0,4,Pernambuco,0.8367696422,0.787247361,0.570501971,0.6615402454,Nordeste,566244.229927,0.645597114401,0.5083704022,0.9176504008,1.426020803,0.9005946189
156,155,Nordeste,NA,Gaibu,-8.341567,-34.948826,NA,NA,NA,NA,NA,1,1,1,1,Pernambuco,0.475492684,0.3326110156,0.2698426842,0.2935686247,Nordeste,384688.27528,0.541102384451,0.345370642,0.7691218081,1.1144924501,0.7038508143
478,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229,-34.946179,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,Pernambuco,0.5577720632,0.4786422593,0.3424567578,0.4218790971,Nordeste,316089.850672,0.518697077201,0.2837834207,0.7372749508,1.0210583715,0.6448430998
544,543,Nordeste,Paraiba and Pernambucco,Pedra de Xaréu,-8.303081,-34.945245,3.5,4,Right,Point-break,All surfers,1,4,1,3.5,Pernambuco,0.5622941744,0.5182532881,0.3459643446,0.4276257882,Nordeste,317976.309938,0.517284595291,0.2854770716,0.735267252,1.0207443236,0.6446447648
479,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306,-34.798406,3,NA,Right and left,Beach-break,All surfers,2,1,1,3,Paraíba,0.5587576753,0.5609189465,0.5884658371,0.5044109541,Nordeste,155857.046432,0.408653387346,0.1399274469,0.5808590781,0.720786525,0.4552082722
157,156,Nordeste,NA,Bessa,-7.091138,-34.832765,NA,NA,NA,NA,NA,1,1,1,1,Paraíba,0.8437901821,0.6772809502,0.3116021335,0.6421028057,Nordeste,877956.069756,0.522059134213,0.7882232732,0.7420537717,1.5302770449,0.9664370037
480,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016,-34.841423,2,3,Right and left,Beach-break,Beginners wave,2,3,0,2,Paraíba,0.9360184529,0.6439179377,0.3061144765,0.7576055966,Nordeste,892637.091871,0.512699412087,0.8014037998,0.7287498821,1.5301536819,0.9663590946
481,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415,-34.84256,3,2,Left,Beach-break,All surfers,1,2,1,3,Paraíba,0.6173413318,0.5858576122,0.413012062,0.4959000869,Nordeste,351218.053545,0.497962931832,0.3153212937,0.7078034796,1.0231247733,0.6461481231
158,157,Nordeste,NA,Saji,-6.46688,-34.970449,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.4295211876,0.4066259829,0.3989070372,0.3563374768,Nordeste,8675.75575256,0.465939826063,0.0077890373,0.6622859034,0.6700749407,0.4231816847
159,158,Nordeste,NA,Farol,-6.408908,-34.979017,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.5384207766,0.5265421745,0.5515374756,0.4407061365,Nordeste,241308.532135,0.45405394774,0.2166452373,0.6453913405,0.8620365778,0.5444138694
160,159,Nordeste,NA,Xilauzinho,-6.395101,-34.983205,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.5918022494,0.5481746106,0.5442004036,0.4648290772,Nordeste,386138.139563,0.473557924498,0.3466723208,0.6731142527,1.0197865735,0.6440399036
161,160,Nordeste,NA,Mar Aberto,-6.379758,-34.989437,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.6453921871,0.54676068,0.4219148831,0.4834038097,Nordeste,560629.107014,0.48942209751,0.5033291813,0.6956635554,1.1989927367,0.7572164477
162,161,Nordeste,NA,Pontal,-6.36868,-34.993424,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.6507882862,0.547144977,0.3712618229,0.4775920493,Nordeste,611772.792898,0.48977517886,0.5492456512,0.6961654245,1.2454110757,0.7865316626
482,481,Nordeste,Rio Grande Do Norte,Baia Formosa,-6.366994,-35.014801,3.5,3,Right,Point-break,All surfers,1,3,1,3.5,Rio Grande do Norte,0.8263298939,0.7661234854,0.4420057697,0.6364697831,Nordeste,844798.968487,0.500836017165,0.7584550424,0.7118872771,1.4703423195,0.9285855985
163,162,Nordeste,NA,Mar da Frente,-6.365217,-35.006212,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.6887928584,0.6078902292,0.316996579,0.4928964322,Nordeste,735303.259121,0.495621646204,0.6601505037,0.704475581,1.3646260847,0.8618211642
164,163,Nordeste,NA,Lajinha,-6.27896,-35.033028,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.6415409244,0.5019568864,0.4569693575,0.5398953677,Nordeste,278573.899481,0.50825425002,0.2501018427,0.7224315379,0.9725333806,0.6141974419
