OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,state,normalized_built_area,normalized_human_mod,normalized_pop_change,normalized_ports,normalized_roads,added_pressure,pressure_index,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex,normalized_clusters,normalized_direction,normalized_frequency,normalized_experience,normalized_quality,weighted_surf,surf_subindex,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex,normalized_carbon,normalized_cp,climate_added,climate_index,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index,sci_wo_clim_added_indices,sci_wo_climate,sci_clim_added_indices,sci_w_climate
13,12,Sudeste,NA,Praia dos Pescadores,-24.194862,-46.798882,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0133919361,0.6165106042,0.0325635294,0,0.2837238469,0.9461899166,0.7696434978,0.9287034521,0.6550627839,0.0423379515,0,0,0.4539956221,2.0800998096,0.4884504991,0.058824,0,0,1,0,0.558824,0.0283690269,0.0882841512,0,1,1.0882841512,0.50324616,0.1276567183,0.4569360289,0.5845927472,0.3691959341,0,0,0,0.3923988667,0,0,0.3923988667,0.1434589752,1.933168159,0.4662695204,2.3023640931,0.4988408767
14,13,Sudeste,NA,Itanhaem,-24.151427,-46.707858,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0100421235,0.6120396278,0.0283833684,0,0.2224706707,0.8729357904,0.7880011551,0.93175861,0.6552878142,0.0038013258,0,0,0.4370724247,2.0279201747,0.4679488137,0,0,0,1,0,0.5,0,0.0441420756,0,1,1.0441420756,0.4828339082,0.0117311538,0.4738491315,0.4855802853,0.3066652261,0,0,0,0.4294066759,0,0,0.4294066759,0.1569888369,1.8957727139,0.4502378122,2.20243794,0.4646242294
331,330,Sudeste,Sao Paolo South,Pier de Mongaguá,-24.095718,-46.618552,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.0029718631,0.4801536384,0.086115423,0,0.1446658296,0.7139067541,0.8278542078,0.940312834,0.6514079037,0,0,0,0.6277197862,2.2194405239,0.5431982851,0,1,0.75,1,0.625,1.625,0.5425532992,0.0412725725,0,0,0.0412725725,0.0190853313,0,0.4825522673,0.4825522673,0.3047529001,0,0.3059990546,0,0.5255961247,0,0,0.8315951793,0.3040268521,2.2367179755,0.5964036068,2.5414708756,0.5807156632
15,14,Sudeste,NA,Praia Grande,-24.028497,-46.43831,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0328351213,0.7872488506,0.1052477397,0,0.3596090647,1.2849407763,0.684751731,0.9320283241,0.6052028175,0.1699103847,0,0.0463876646,0.2722737801,2.025802971,0.4671169519,0.176471,0,0,1,0,0.676471,0.0851065985,0.0813135051,0,0,0.0813135051,0.0376011257,0.5039576008,0.3051240905,0.8090816913,0.5109705384,0,0.058791095,0,0.3876541332,0,0,0.4464452282,0.1632180426,1.4377944497,0.2538990903,1.9487649881,0.3777617048
16,15,Sudeste,NA,Praia do Forte dos Andradas,-24.028369,-46.288159,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0890873633,0.8978617628,0.0295724496,0.380952381,0.2739278186,1.6714017753,0.5879036905,0.9144963232,0.6248039356,0.0115072154,0,0.2182357639,0.1107620331,1.8798052712,0.4097535971,0.705882,0,0,1,0,1.205882,0.3404254293,0.2530700984,0.0727272727,0,0.3257973711,0.15065576,0.034852671,0.4304072906,0.4652599616,0.2938320513,0,1.7856e-5,0,0.3378456423,0.3333333333,0,0.6711968316,0.2453860543,1.7341245312,0.380938022,2.0279565825,0.4048784383
17,16,Sudeste,NA,Praia do Forte dos Andradas,-24.02566,-46.28546,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0929689406,0.9017997701,0.0295724496,0.380952381,0.2907235394,1.6960170807,0.5817350367,0.9146958772,0.6246354145,0.0130821173,0,0.1973270316,0.1242724625,1.8740129031,0.4074777416,0.705882,0,0,1,0,1.205882,0.3404254293,0.2530700984,0.0727272727,0,0.3257973711,0.15065576,0.0406599631,0.4260353965,0.4666953596,0.2947385681,0,1.7856e-5,0,0.3389375664,0.3333333333,0,0.6722887557,0.2457852561,1.7260792237,0.3774889383,2.0208177918,0.4024339783
18,17,Sudeste,NA,Praia da Ponta Grossa,-24.024816,-46.314497,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.1066246349,0.882217827,0.0674100947,0.380952381,0.3025490108,1.7397539484,0.5707744742,0.9179191604,0.6232863792,0.0111208109,0,0.2517105034,0.1281439869,1.9321808408,0.4303322664,0.823529,0,0,1,0,1.323529,0.3971630009,0.1671918017,0.0727272727,0,0.2399190744,0.1109437758,0.0304148683,0.3642179904,0.3946328587,0.2492279413,0,0.0389417116,0,0.2987473366,0.3333333333,0,0.6710223815,0.2453222763,1.7545357936,0.3896884836,2.0037637349,0.3965943394
19,18,Sudeste,NA,Itaipu,-24.019545,-46.386796,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0638671675,0.8456923377,0.0674100947,0,0.3602764325,1.3372460324,0.6716439101,0.9274978331,0.6084989322,0.1362811909,0,0.1991181572,0.1957362726,2.067132386,0.4833555221,0.470588,0,0,1,0,0.970588,0.2269502862,0.1671918017,0.0727272727,0,0.2399190744,0.1109437758,0.3876613026,0.368146492,0.7558077946,0.4773257384,0,0.0588500853,0,0.2809892081,0,0,0.3398392934,0.1242434699,1.6171369641,0.3307845733,2.0944627025,0.4276514199
20,19,Sudeste,NA,Guaiuba,-24.017082,-46.295202,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.1191194249,0.8945460345,0.0674100947,0.380952381,0.3451288236,1.8071567587,0.5538831705,0.9174094467,0.6238558245,0.0175042956,0,0.1878974448,0.1440361474,1.890703159,0.4140354413,0.764706,0,0,1,0,1.2647059999999999,0.3687944562,0.1671918017,0.0727272727,0,0.2399190744,0.1109437758,0.0518384691,0.41278462,0.4646230891,0.2934298385,0,1.239379e-4,0,0.3063932279,0.3333333333,0,0.6398504991,0.233925999,1.6815828428,0.3584130056,1.9750126813,0.3867494226
21,20,Sudeste,NA,Santos,-24.015,-46.354,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.1328315719,0.8880736384,0.0674100947,0.380952381,0.427649233,1.896916919,0.531389062,0.9252784312,0.6145819887,0.0518881606,0,0.2187422609,0.1526085405,1.9630993819,0.442480343,0.764706,0,0,1,0,1.2647059999999999,0.3687944562,0.1671918017,0.0909090909,0,0.2581008926,0.1193514423,0.1402633171,0.3570562051,0.4973195222,0.3140790686,0,0.0588679413,0,0.2442356602,0.3333333333,0,0.6364369348,0.2326780177,1.6946933212,0.3640335661,2.0087723898,0.3983093997
333,332,Sudeste,Sao Paolo South,Tombo,-24.01499,-46.272697,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.1057483021,0.8572297583,0.0295724496,0.380952381,0.3323638392,1.7058667302,0.5792666913,0.9154534677,0.6240093753,0.0378550737,0,0.1032244677,0.1993828864,1.8799252708,0.4098007457,0.705882,1,0.75,1,0.625,2.330882,0.8829787285,0.2530700984,0.0727272727,0,0.3257973711,0.15065576,0.1052321012,0.4238522587,0.5290843599,0.3341399554,0,0,0,0.349562469,0.3333333333,0,0.6828958023,0.2496631369,2.2723650624,0.6116857807,2.6065050178,0.6029846112
334,333,Sudeste,Sao Paulo North,Astúrias,-24.007738,-46.266475,3,2,Right and left,Beach-break,All surfers,2,2,1,3,São Paulo,0.1134593104,0.8312811797,0.0295724496,0.380952381,0.3514684761,1.7067337968,0.5790494023,0.9165801344,0.6236470099,0.08016495,0,0.057161917,0.2520499857,1.929603997,0.4293198093,0.705882,1,0.25,1,0.5,2.205882,0.8226950286,0.2530700984,0.0727272727,0,0.3257973711,0.15065576,0.2086856168,0.4381721166,0.6468577334,0.408519001,0,0,0,0.3493045179,0.3333333333,0,0.6826378512,0.2495688313,2.2312888315,0.594076092,2.6398078325,0.614388139
335,334,Sudeste,Sao Paolo South,Pitangueiras Beach,-24.000936,-46.260767,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,São Paulo,0.1164157739,0.8015196438,0.0295724496,0.380952381,0.3628860463,1.6913462946,0.5829055468,0.9171357258,0.6233312419,0.1150255876,0,0.0276023389,0.2952547491,1.9783496433,0.4484722604,0.647059,1,0.75,0,0.625,1.772059,0.6134753842,0.2530700984,0.0727272727,0,0.3257973711,0.15065576,0.3137433127,0.4511036137,0.7648469264,0.4830343462,0,0,0,0.3452327288,0.3333333333,0,0.6785660621,0.2480802065,2.0435891579,0.513607832,2.5266235041,0.575631636
22,21,Sudeste,NA,Morro do Maluf,-23.99756,-46.251594,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.1095321201,0.781993075,0.0295724496,0.380952381,0.3552823144,1.6573323401,0.5914295242,0.916706387,0.6225830995,0.132053832,0,0.0068923408,0.326427681,2.0046633403,0.4588110667,0.647059,0,0,1,0,1.147059,0.3120568847,0.2530700984,0.0545454545,0,0.3076155529,0.1422480935,0.3553591034,0.4666201004,0.8219792038,0.5191158826,0,0,0,0.3598557901,0.3333333333,0,0.6931891234,0.2534263213,1.7579718904,0.3911615641,2.277087773,0.4901857759
23,22,Sudeste,NA,Praia da Enseada,-23.990651,-46.209406,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0497247065,0.7459905059,0.0295724496,0.3333333333,0.2464852227,1.405106218,0.6546379871,0.9113964473,0.6230981545,0.1128350496,0,0,0.3174465305,1.9647761819,0.4431391676,0.470588,0,0,1,0,0.970588,0.2269502862,0.2530700984,0,0,0.2530700984,0.1170250941,0.3117183315,0.514765977,0.8264843085,0.5219610536,0,0,0,0.4802577697,0.3333333333,0,0.813591103,0.2974446559,1.7391971909,0.3831127094,2.2611582445,0.4847311973
336,335,Sudeste,Sao Paulo North,porta do sol,-23.981332,-46.373763,3.5,2,Right and left,Point-break,Experienced surfers,2,2,0,3.5,São Paulo,0.1602095134,0.8430105262,0.058429721,0.4761904762,0.5534983757,2.0913386125,0.4826665257,0.9371203757,0.5997624476,0.2499550473,0,0.1139690031,0.2906007656,2.1914076393,0.5321839999,0.529412,1,0.25,0,0.625,1.654412,0.5567378127,0.1457667691,0.0909090909,0,0.23667586,0.1094440432,0.6725901158,0.3609173319,1.0335074477,0.6527052369,0,0.058791095,0,0.1408596339,0,0,0.1996507289,0.0729912632,1.7540236447,0.3894689215,2.4067288816,0.5345773986
24,23,Sudeste,NA,Embare,-23.980866,-46.317684,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.159452823,0.8376458606,0.058429721,0.4285714286,0.5210697471,2.0051695803,0.504260689,0.9295548876,0.6139896024,0.1636654175,0,0.1059461843,0.317362109,2.1305182008,0.5082601815,0.823529,0,0,1,0,1.323529,0.3971630009,0.1457667691,0.0909090909,0,0.23667586,0.1094440432,0.4467841979,0.3996145317,0.8463987296,0.5345378831,0,0.0402118529,0,0.1626899692,0.3333333333,0,0.5362351554,0.1960447707,1.7151726853,0.3728132234,2.2497105684,0.4808112916
25,24,Sudeste,NA,Gonzaga,-23.974027,-46.330098,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.1659216912,0.8272598579,0.058429721,0.5238095238,0.5713039115,2.1467247054,0.4687866398,0.9342823021,0.6075613103,0.1796638335,0,0.1000008257,0.3390613409,2.1605696125,0.5200675578,0.823529,0,0,1,0,1.323529,0.3971630009,0.1457667691,0.0909090909,0,0.23667586,0.1094440432,0.5096294469,0.3844541414,0.8940835883,0.5646529607,0,0.054684791,0,0.1223688626,0.3333333333,0,0.5103869869,0.1865948154,1.6820560571,0.3586158761,2.2467090178,0.4797835026
337,336,Sudeste,Sao Paolo South,Itarare,-23.972333,-46.362004,3,3,Right and left,Beach-break,All surfers,2,3,1,3,São Paulo,0.1709321542,0.8270284642,0.058429721,0.5238095238,0.5785465538,2.158746417,0.4657739705,0.93949879,0.5991632386,0.2831225864,0,0.0998091062,0.3371531339,2.2587468551,0.5586419738,0.470588,1,0.5,1,0.5,1.970588,0.7092198855,0.1457667691,0.0909090909,0,0.23667586,0.1094440432,0.7519016818,0.3588333452,1.110735027,0.701477837,0,0.0662235115,0,0.1110948668,0,0,0.1773183783,0.0648266725,1.9079065455,0.4554396769,2.6093843825,0.6039705613
338,337,Sudeste,Sao Paolo South,Santos,-23.971744,-46.347209,3,3,Right and left,Beach-break,All surfers,2,3,1,3,São Paulo,0.17053461080000001,0.8325468461,0.058429721,0.5238095238,0.5830388077,2.1683595094,0.4633649068,0.9380439711,0.6024452938,0.2315503687,0,0.1003286733,0.3408603445,2.2132286514,0.5407576039,0.705882,1,0.5,1,0.5,2.205882,0.8226950286,0.1457667691,0.0909090909,0,0.23667586,0.1094440432,0.636647242,0.3791787236,1.0158259656,0.6415386062,0,0.0672059636,0,0.1056618142,0.3333333333,0,0.5062011111,0.1850644811,2.1213260636,0.5469342274,2.7628646698,0.6565251799
339,338,Sudeste,Sao Paolo South,"Praia de Pernambuco (Pernambuco Beach, in Guaruja)",-23.963431,-46.184034,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.0175151309,0.6252453807,0.0324028232,0,0.1727128111,0.8478761459,0.7942811613,0.9041271565,0.6176620404,0.186807266,0,0,0.4186585306,2.1272549935,0.5069780481,0.411765,1,0.75,1,0.625,2.036765,0.7411350408,0.1687133989,0,0,0.1687133989,0.0780167294,0.5445561466,0.5593421143,1.1038982609,0.6971601196,0,0.0047150951,0,0.5047000284,0,0,0.5094151235,0.1862395072,2.3066504868,0.6263841997,3.0038106064,0.7390297283
26,25,Sudeste,NA,Pereque,-23.927583,-46.178826,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0115181345,0.513204545,0.0324028232,0,0.1541870238,0.7113125265,0.8285043274,0.9062322632,0.6082697785,0.2454871489,0,0,0.6514298446,2.4114190352,0.6186277711,0.411765,0,0,1,0,0.9117649999999999,0.1985817416,0.1687133989,0,0,0.1687133989,0.0780167294,0.7123325733,0.5461609491,1.2584935224,0.7947938009,0,0.1080580171,0,0.4714903364,0,0,0.5795483535,0.2118798496,1.9356104191,0.4673165356,2.73040422,0.6454100941
340,339,Sudeste,Sao Paulo North,Bonete,-23.917383,-45.347786,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,São Paulo,2.76125e-5,0.0413366586,0.0159120685,0,0.0149110796,0.0721874192,0.9886705911,0.342399334,0.4470607647,0,0,0,0.8580827645,1.6475428632,0.3184963312,0.058824,1,0.75,0,0.625,1.183824,0.3297875265,0.9470155444,0,0,0.9470155444,0.4379204968,0,0.4227570188,0.4227570188,0.2669895807,0,0.8487249405,0,0.7461754408,0,0,1.5949003813,0.5830872453,2.6579621909,0.776994166,2.9249517716,0.7120269382
341,340,Sudeste,Sao Paulo North,Sao Pedro,-23.908522,-46.166581,4,3,Right and left,Sand-bar,All surfers,2,3,1,4,São Paulo,0.0034372245,0.4699211519,0.0324028232,0,0.1213013676,0.6270625672,0.8496175665,0.8877619195,0.6061410615,0.2386432669,0,0,0.6709402467,2.4034864946,0.6155110293,0.470588,1,0.5,1,0.75,2.2205880000000002,0.8297872853,0.1687133989,0,0,0.1687133989,0.0780167294,0.7083662688,0.594166774,1.3025330428,0.8226066877,0,0.1830061914,0,0.5138601867,0,0,0.6968663781,0.2547707064,2.6277033169,0.7640219595,3.4503100046,0.8919197572
342,341,Sudeste,Sao Paolo South,Praia de Iporanga,-23.902192,-46.152725,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1,2,0,3.5,São Paulo,0.0042282768,0.4811883146,0.0324028232,0,0.1097830136,0.6276024282,0.849482276,0.8608634303,0.6085795814,0.1856702052,0,0,0.578697189,2.2338104059,0.5488442962,0.470588,0,0.25,0,0.625,1.095588,0.2872339861,0.1687133989,0,0,0.1687133989,0.0780167294,0.5761051869,0.5793841262,1.1554893131,0.7297421296,0,0.1637150817,0,0.5634809207,0,0,0.7271960024,0.2658590586,2.0294363463,0.5075404154,2.7591784759,0.6552629558
343,342,Sudeste,Sao Paolo South,Taguaíba,-23.896726,-46.151354,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.0057773658,0.4759868182,0.0324028232,0,0.1114686726,0.6256356798,0.8499751478,0.8619359148,0.6074073912,0.1858195906,0,0,0.5939510552,2.2491139518,0.5548571494,0.470588,1,0.75,1,0.625,2.0955880000000002,0.7695035854,0.1687133989,0,0,0.1687133989,0.0780167294,0.5752478279,0.5724084691,1.147656297,0.7247952367,0,0.1850847142,0,0.5695225077,0,0,0.7546072219,0.2758804572,2.5282330692,0.7213783171,3.2530283059,0.8243666883
27,26,Sudeste,NA,Praia Preta,-23.8747,-46.138959,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0045973684,0.4507057296,0.0324028232,0,0.0975820797,0.5852880009,0.8600863716,0.8733142566,0.6070700557,0.1492676183,0,0,0.6380746883,2.2677266189,0.5621701758,0.411765,0,0,1,0,0.9117649999999999,0.1985817416,0.1687133989,0,0,0.1687133989,0.0780167294,0.4674314395,0.5549395343,1.0223709738,0.6456720656,0,0.2448110693,0,0.614327348,0,0,0.8591384173,0.314096516,2.0129515344,0.5004732527,2.6586236,0.6208310216
522,521,Sudeste,Sao Paulo North,Montão do trigo,-23.868587,-45.776427,4,2,Right,Point-break,Experienced surfers,1,2,0,4,São Paulo,0,-1e-10,0.0343839046,0,0,0.0343839045,0.9981442413,0.3080567677,0.5502805808,0,0,0,0.006958979,0.8652963275,0.0111470674,0,0,0.25,0,0.75,0.75,0.1205673998,0.266822754,0,0,0.266822754,0.1233846199,0,0.2276222364,0.2276222364,0.1437534157,0,0.0100707862,0,0.7736342231,0,0,0.7837050093,0.2865184562,1.5397617846,0.2976132526,1.6835152003,0.2869350478
344,343,Sudeste,Sao Paolo South,praia branca,-23.863428,-46.130796,3.5,3,Left,Beach-break,All surfers,1,3,1,3.5,São Paulo,0.0047451654,0.4511734544,0.0324028232,0,0.1040712091,0.5923926521,0.8583059292,0.8894856268,0.6080207535,0.1378305024,0,0,0.6431970856,2.2785339683,0.5664164469,0.470588,0,0.5,1,0.625,1.595588,0.5283687858,0.1687133989,0,0,0.1687133989,0.0780167294,0.4280430578,0.5386101986,0.9666532564,0.6104838858,0,0.2615579727,0,0.6234211273,0,0,0.8849791,0.3235437346,2.3546516259,0.6469626485,2.9651355117,0.7257866279
345,344,Sudeste,Sao Paulo North,Castelhanos,-23.857582,-45.288906,3.5,3,Right and left,Beach-break,Experienced surfers,2,3,0,3.5,São Paulo,0.0081305053,0.0664182248,0.0159120685,0,0.0362733713,0.1267341699,0.9750010464,0.4053484725,0.5392948876,0.0749286,0,0,1,2.0195719601,0.4646687511,0.058824,1,0.5,0,0.625,1.183824,0.3297875265,0.9470155444,0,0,0.9470155444,0.4379204968,0,0.3433971347,0.3433971347,0.2168703367,0,0.9999999999,0,0.7169140311,0,0,1.716914031,0.6276947981,2.8350726189,0.8529227369,3.0519429556,0.7555111755
28,27,Sudeste,NA,Praia da Bertioga,-23.846986,-46.126968,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0091078692,0.4447841207,0.0324028232,0,0.1197584244,0.6060532375,0.8548825542,0.9261913828,0.6080051193,0.1120826585,0,0,0.7440427762,2.3903219368,0.6103385971,0.411765,0,0,1,0,0.9117649999999999,0.1985817416,0.1687133989,0,0,0.1687133989,0.0780167294,0.3451298678,0.5649424034,0.9100722712,0.5747505145,0,0.353779373,0,0.6151694635,0,0,0.9689488365,0.3542426314,2.0960622537,0.5361034423,2.6708127682,0.6250048286
346,345,Sudeste,Sao Paulo North,Enseada - Bertioga,-23.83986,-46.123674,3,4,Right and left,Beach-break,All surfers,2,4,1,3,São Paulo,0.0091250471,0.4376745858,0.0324028232,0,0.12266559,0.6018680461,0.8559313731,0.9366510471,0.6089492093,0.1096440009,5.93951e-5,0,0.7836458108,2.4389494632,0.6294446382,0.411765,1,0.75,1,0.5,1.911765,0.6808513409,0.1687133989,0,0,0.1687133989,0.0780167294,0.3351130147,0.5777733484,0.9128863631,0.5765277369,0,0.3894730109,0,0.6080393949,0,0,0.9975124058,0.3646853231,2.6089294047,0.7559734423,3.1854571416,0.8012290148
347,346,Sudeste,Sao Paulo North,Santiago,-23.819898,-45.54142,3.5,2,Right and left,Beach-break,Experienced surfers,2,2,0,3.5,São Paulo,0.0019362517,0.304630886,0.0408860168,0,0.0436158651,0.3910690196,0.9087581077,0.5728866558,0.5664425452,0,0,7.614945e-4,0.6365513446,1.7766420401,0.369220157,0.352941,1,0.25,0,0.625,1.477941,0.4716312142,0.2383083938,0,0,0.2383083938,0.1101989622,0,0.3550460316,0.3550460316,0.2242271255,0,0.6253750086,0,0.6598486224,0,0,1.285223631,0.4698710436,2.3296794847,0.636256904,2.5539066102,0.5849738992
348,347,Sudeste,Sao Paulo North,Guaecá,-23.819123,-45.4662,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,São Paulo,0.0084464514,0.3749451745,0.0325613674,0.0952380952,0.0942626236,0.6054537121,0.8550327967,0.6300312323,0.5601087597,0.0749286,0,0.0303091149,0.793404616,2.0887823229,0.4918619096,0.117647,1,0.5,1,0.625,1.742647,0.5992908708,0.4745441107,0,0,0.4745441107,0.2194394738,0,0.3932195656,0.3932195656,0.2483353848,0,0.7321837179,0,0.4687609557,0,0,1.2009446736,0.4390590972,2.6046841481,0.7541534689,2.8530195329,0.6873959485
523,522,Sudeste,Sao Paulo North,Indaiá - Bertioga,-23.814194,-46.059997,3,1,Right and left,Beach-break,All surfers,2,1,1,3,São Paulo,0.0400388842,0.4798000371,0.0470724821,0,0.1375803655,0.7044917689,0.8302136254,0.9569127195,0.5891239723,0.029642369,0,0,0.6456329471,2.2213120079,0.5439336022,0.294118,1,0,1,0.5,1.794118,0.6241137693,0.0791658966,0,0,0.0791658966,0.036608025,0.0835996551,0.5695446429,0.653144298,0.412489242,0,0.2965116704,0,0.5739731022,0,0,0.8704847726,0.3182446842,2.3531137061,0.6463033308,2.7656029481,0.6574628193
349,348,Sudeste,Sao Paulo North,Riviera de São Lourenço,-23.808669,-46.022072,3,3,Right and left,Beach-break,All surfers,2,3,1,3,São Paulo,0.036747099,0.4493008512,0.0380635704,0,0.1062342232,0.6303457438,0.8487947946,0.9573327982,0.5734369632,0.0116160135,0,0,0.5852468328,2.1276326077,0.507126415,0.176471,1,0.5,1,0.5,1.676471,0.5673761978,0,0,0,0,0,0.017642523,0.6254453304,0.6430878534,0.4061381566,0,0.235571345,0,0.6053864108,0,0,0.8409577558,0.3074497611,2.2307471685,0.593843877,2.6368853251,0.6133874159
350,349,Sudeste,Sao Paulo North,Paúba,-23.802819,-45.553168,4,2,Right and left,Beach-break,Pros or kamikaze only...,2,2,0,4,São Paulo,0.0026304775,0.2954286618,0.0408860168,0,0.0502187923,0.3891639484,0.9092355231,0.6535480819,0.5613309966,0,0,0,0.7952053899,2.0100844684,0.4609410598,0.411765,1,0.25,0,0.75,1.661765,0.560283941,0.2383083938,0,0,0.2383083938,0.1101989622,0,0.3500994711,0.3500994711,0.2211031558,0,0.7793011938,0,0.7053279163,0,0,1.4846291101,0.5427726448,2.5834321309,0.7450425695,2.8045352867,0.670794005
524,523,Sudeste,Sao Paulo North,Praia Brava,-23.799345,-45.612668,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,São Paulo,0.0039998922,0.4015851206,0.0408860168,0,0.0639402694,0.510411299,0.8788506502,0.6770909222,0.5485983335,0,0,0,0.6028216346,1.8285108903,0.3895997332,0.588235,1,0.75,0,0.625,1.713235,0.5851063573,0.2383083938,0,0,0.2383083938,0.1101989622,0.0025787169,0.4341077464,0.4366864633,0.2757866352,0,0.4532581695,0,0.6794167918,0,0,1.1326749613,0.4141000471,2.37785575,0.6569104308,2.6536423852,0.6191253574
351,350,Sudeste,Sao Paulo North,Itaguaré,-23.796026,-45.991173,3,4,Right and left,Beach-break,All surfers,2,4,1,3,São Paulo,0.0360490009,0.4088655653,0.0380635704,0,0.098390969,0.5813691056,0.861068456,0.9582637111,0.5572213278,0.0116160135,0,0,0.628002548,2.1551036004,0.5179199295,0.235294,1,0.75,1,0.5,1.7352940000000001,0.5957447424,0,0,0,0,0,0.017642523,0.6206932251,0.6383357481,0.4031369939,0,0.2820332858,0,0.6263453538,0,0,0.9083786396,0.332098484,2.3068316119,0.6264618494,2.7099686058,0.6384125446
29,28,Sudeste,NA,Maresias,-23.79369326,-45.55976434,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.0028171028,0.2875821841,0.0408860168,0,0.0563959207,0.3876812244,0.9096070972,0.6976351346,0.5567788725,0,0,0,0.8742230479,2.128637055,0.5075210682,0.352941,0,0,1,0,0.852941,0.1702127147,0.2383083938,0,0,0.2383083938,0.1101989622,0,0.3493853543,0.3493853543,0.2206521597,0,0.8388288494,0,0.7100929206,0,0,1.54892177,0.5662777053,2.2638175476,0.6080213969,2.4844697073,0.5611973608
