OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,sum_Length_KILOMETERS,Polyline_Count
321,320,Sul,Santa Catarina North,Terceira Pedra,-26.067008999999999,-48.607646000000003,3.5,3,Right,Point-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,321,31415.926535897931899,78539816.339744821190834,220.145825102120625,523
322,321,Sul,Santa Catarina North,Barra do sai mirim,-26.007832000000001,-48.604061000000002,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,322,31415.926535897931899,78539816.339744821190834,83.631163501129222,161
323,322,Sul,Parana,Barrinha,-25.976699000000000,-48.590727000000001,3,2,Right,Beach-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,323,31415.926535897931899,78539816.339744821190834,72.578520351398993,183
324,323,Sul,Parana,Guaratuba Praia Brava,-25.897758000000000,-48.564290999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,324,31415.926535897931899,78539816.339744821190834,247.668873852395109,756
325,324,Sul,Parana,Praia Brava Guaratuba,-25.892817000000001,-48.561458999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,325,31415.926535897931899,78539816.339744821190834,235.052069084079193,756
326,325,Sul,Parana,Direitas de Guaratuba,-25.890046000000002,-48.560288999999997,4,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,326,31415.926535897931899,78539816.339744821190834,233.365624778965469,767
327,326,Sul,Parana,Pico de Matinhos,-25.817817999999999,-48.529701000000003,3.5,3,Right,Point-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,327,31415.926535897931899,78539816.339744821190834,246.239185520951366,1091
328,327,Sul,Parana,Ilha do Mel,-25.548327000000000,-48.295383000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,328,31415.926535897931899,78539816.339744821190834,30.831831781393596,118
329,328,Sul,Parana,Farolete,-25.515314000000000,-48.286113999999998,3.5,4,Left,Point-break,Experienced surfers,1.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,329,31415.926535897931899,78539816.339744821190834,34.855547233340751,85
330,329,Sudeste,Sao Paolo South,"Guarau, Peruibe SP",-24.369537000000001,-47.011699999999998,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,330,31415.926535897931899,78539816.339744821190834,67.184650062753619,184
331,330,Sudeste,Sao Paolo South,Pier de Mongaguá,-24.095718000000002,-46.618552000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,331,31415.926535897931899,78539816.339744821190834,193.125691670804770,711
332,332,Sudeste,Sao Paolo South,Tombo,-24.014990000000001,-46.272697000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,333,31415.926535897931899,78539816.339744821190834,281.790919140349388,1497
333,333,Sudeste,Sao Paulo North,Astúrias,-24.007738000000000,-46.266475000000000,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,334,31415.926535897931899,78539816.339744821190834,367.837895085244043,1926
334,334,Sudeste,Sao Paolo South,Pitangueiras Beach,-24.000935999999999,-46.260767000000001,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,335,31415.926535897931899,78539816.339744821190834,467.003255119316179,2450
335,335,Sudeste,Sao Paulo North,porta do sol,-23.981331999999998,-46.373762999999997,3.5,2,Right and left,Point-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,336,31415.926535897931899,78539816.339744821190834,562.911449789565495,3236
336,336,Sudeste,Sao Paolo South,Itarare,-23.972332999999999,-46.362003999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,337,31415.926535897931899,78539816.339744821190834,667.146667920962500,4014
337,337,Sudeste,Sao Paolo South,Santos,-23.971744000000001,-46.347208999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,338,31415.926535897931899,78539816.339744821190834,693.473177091199204,4386
338,338,Sudeste,Sao Paolo South,"Praia de Pernambuco (Pernambuco Beach, in Guaruja)",-23.963431000000000,-46.184033999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,339,31415.926535897931899,78539816.339744821190834,276.485041879729238,1224
339,339,Sudeste,Sao Paulo North,Bonete,-23.917383000000001,-45.347785999999999,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,340,31415.926535897931899,78539816.339744821190834,16.964802264900801,31
340,340,Sudeste,Sao Paulo North,Sao Pedro,-23.908522000000001,-46.166581000000001,4,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,4.000000000000000,5000.000000000000000,341,31415.926535897931899,78539816.339744821190834,103.251653837820413,348
341,341,Sudeste,Sao Paolo South,Praia de Iporanga,-23.902191999999999,-46.152724999999997,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,342,31415.926535897931899,78539816.339744821190834,70.939735484610623,216
342,342,Sudeste,Sao Paolo South,Taguaíba,-23.896726000000001,-46.151353999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,343,31415.926535897931899,78539816.339744821190834,71.396283708253662,194
343,343,Sudeste,Sao Paolo South,praia branca,-23.863427999999999,-46.130795999999997,3.5,3,Left,Beach-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,344,31415.926535897931899,78539816.339744821190834,160.134516286160476,646
344,344,Sudeste,Sao Paulo North,Castelhanos,-23.857582000000001,-45.288905999999997,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,345,31415.926535897931899,78539816.339744821190834,19.346693886712252,19
345,345,Sudeste,Sao Paulo North,Enseada - Bertioga,-23.839860000000002,-46.123674000000001,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,346,31415.926535897931899,78539816.339744821190834,187.747026168940721,773
346,346,Sudeste,Sao Paulo North,Santiago,-23.819897999999998,-45.541420000000002,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,347,31415.926535897931899,78539816.339744821190834,59.216243835149108,271
347,347,Sudeste,Sao Paulo North,Guaecá,-23.819123000000001,-45.466200000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,348,31415.926535897931899,78539816.339744821190834,53.120201583002085,110
348,348,Sudeste,Sao Paulo North,Riviera de São Lourenço,-23.808668999999998,-46.022072000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,349,31415.926535897931899,78539816.339744821190834,216.652351463595920,1050
349,349,Sudeste,Sao Paulo North,Paúba,-23.802819000000000,-45.553167999999999,4,2,Right and left,Beach-break,Pros or kamikaze only...,2.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,350,31415.926535897931899,78539816.339744821190834,79.392706207552735,345
350,350,Sudeste,Sao Paulo North,Itaguaré,-23.796026000000001,-45.991173000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,351,31415.926535897931899,78539816.339744821190834,142.937915376254068,769
351,351,Sudeste,Sao Paulo North,Maresias,-23.791530000000002,-45.573456000000000,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,352,31415.926535897931899,78539816.339744821190834,83.390075201522393,364
352,352,Sudeste,Sao Paulo North,Camburi,-23.778825999999999,-45.649137000000003,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,353,31415.926535897931899,78539816.339744821190834,121.898288023631352,568
353,353,Sudeste,Sao Paulo North,Baleia,-23.777600000000000,-45.670217000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,354,31415.926535897931899,78539816.339744821190834,92.759054400803961,406
354,354,Sudeste,Sao Paulo North,Guaratuba,-23.772306000000000,-45.922251000000003,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,355,31415.926535897931899,78539816.339744821190834,81.662893736585957,728
355,355,Sudeste,Sao Paulo North,Juquehy,-23.768065000000000,-45.738143999999998,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,356,31415.926535897931899,78539816.339744821190834,90.336708160809167,327
356,356,Sudeste,Sao Paulo North,Massaguaçu,-23.590772999999999,-45.334611000000002,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,357,31415.926535897931899,78539816.339744821190834,183.813594665232813,864
357,357,Sudeste,Sao Paulo North,Simão,-23.585149000000001,-45.238287000000000,3.5,3,Right,Beach-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,358,31415.926535897931899,78539816.339744821190834,63.429304344300945,224
358,358,Sudeste,Sao Paulo North,Praia do sape,-23.531963000000001,-45.222301000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,359,31415.926535897931899,78539816.339744821190834,147.130479485880301,563
359,359,Sudeste,Sao Paulo North,Lagoinha,-23.521339000000001,-45.205221000000002,3.5,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,360,31415.926535897931899,78539816.339744821190834,146.301280147225896,564
360,360,Sudeste,Sao Paulo North,Sununga,-23.511344000000001,-45.129432999999999,3.5,3,Right,Beach-break,Pros or kamikaze only...,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,361,31415.926535897931899,78539816.339744821190834,89.472910462221563,386
361,361,Sudeste,Sao Paulo North,Toninhas,-23.484739000000001,-45.073771000000001,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,362,31415.926535897931899,78539816.339744821190834,181.091965673088851,804
362,362,Sudeste,Sao Paulo North,Praia Grande (PG),-23.478835000000000,-45.067290999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,363,31415.926535897931899,78539816.339744821190834,195.600219561249588,873
363,363,Sudeste,Sao Paulo North,Praia Grande North,-23.467497999999999,-45.062055999999998,3,3,Left,Beach-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,364,31415.926535897931899,78539816.339744821190834,236.517316522363842,1059
364,364,Sudeste,Sao Paulo North,Vermelha do Centro,-23.463128000000001,-45.049353000000004,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,365,31415.926535897931899,78539816.339744821190834,194.920944872770605,881
365,365,Sudeste,Sao Paulo North,Patiero,-23.456318000000000,-45.021242999999998,3.5,2,NA,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,366,31415.926535897931899,78539816.339744821190834,45.973657952117421,203
366,366,Sudeste,Sao Paulo North,Vermelha do Norte,-23.416982000000001,-45.035876999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,367,31415.926535897931899,78539816.339744821190834,155.549708156994853,671
367,367,Sudeste,Sao Paulo North,Itamambuca,-23.402332000000001,-45.001458999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,368,31415.926535897931899,78539816.339744821190834,69.478013594880949,199
368,368,Sudeste,Sao Paulo North,Praia do Felix,-23.389334000000002,-44.972405000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,369,31415.926535897931899,78539816.339744821190834,66.889273279103932,219
369,369,Sudeste,Sao Paulo North,Brava do Camburi,-23.370963000000000,-44.799858999999998,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,370,31415.926535897931899,78539816.339744821190834,31.254719191909238,65
370,370,Sudeste,Rio De Janeiro City,Ponta do Cepílio,-23.343990000000002,-44.711781000000002,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,371,31415.926535897931899,78539816.339744821190834,55.278532730650980,144
371,371,Sudeste,Rio De Janeiro City,Laranjeiras,-23.336050000000000,-44.674294000000003,3.5,3,Right,Beach-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,372,31415.926535897931899,78539816.339744821190834,42.985011206430890,82
372,372,Sudeste,Rio De Janeiro City,Martim de Sa,-23.304048999999999,-44.553486999999997,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,373,31415.926535897931899,78539816.339744821190834,25.856722596718274,23
373,373,Sudeste,Rio De Janeiro Norte,Aventureiro,-23.180132000000000,-44.304428000000001,3.5,4,Left,Point-break,All surfers,1.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,374,31415.926535897931899,78539816.339744821190834,31.140088979435234,54
374,374,Sudeste,Rio De Janeiro City,Lopes Mendes,-23.171453000000000,-44.128990000000002,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,375,31415.926535897931899,78539816.339744821190834,23.432754087417283,40
375,375,Sudeste,Rio De Janeiro City,Barra de Guaratiba,-23.064018000000001,-43.569374000000003,4,2,Left,Rivermouth,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,376,31415.926535897931899,78539816.339744821190834,76.468071239120334,226
376,376,Sudeste,Rio De Janeiro City,Laje do Dramin,-23.055999000000000,-44.366816000000000,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,377,31415.926535897931899,78539816.339744821190834,8.720683081872062,22
377,377,Sudeste,Rio De Janeiro City,Grumari,-23.049130999999999,-43.526673000000002,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,378,31415.926535897931899,78539816.339744821190834,183.365868109603014,850
378,378,Sudeste,Rio De Janeiro City,Prainha,-23.040759000000001,-43.505259000000002,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,379,31415.926535897931899,78539816.339744821190834,279.710534560140104,1827
379,379,Sudeste,Rio De Janeiro City,CcB,-23.034576999999999,-43.488737999999998,3.5,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,380,31415.926535897931899,78539816.339744821190834,373.802958159067884,2607
380,380,Sudeste,Rio De Janeiro City,Macumba (Curvão),-23.034085000000001,-43.472729000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,381,31415.926535897931899,78539816.339744821190834,389.756623955688042,2847
381,381,Sudeste,Rio De Janeiro City,Farorinha,-23.033829000000001,-43.470989000000003,3,2,Left,Beach-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,382,31415.926535897931899,78539816.339744821190834,394.098433043001080,2867
382,382,Sudeste,Rio De Janeiro City,Canto do recreio,-23.033294999999999,-43.467430000000000,3.5,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,383,31415.926535897931899,78539816.339744821190834,403.838115147062126,2925
383,383,Sudeste,Rio De Janeiro City,Praia da Macumba,-23.032031000000000,-43.475603999999997,4,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,4.000000000000000,5000.000000000000000,384,31415.926535897931899,78539816.339744821190834,403.435329732141440,2925
384,384,Sudeste,Rio De Janeiro City,posto 11 (Atlântico sul),-23.030000000000001,-43.466442999999998,3.5,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,385,31415.926535897931899,78539816.339744821190834,445.397489548824410,3227
385,385,Sudeste,Rio De Janeiro City,Mambucaba,-23.029266000000000,-44.519992000000002,3.5,2,Right and left,Sand-bar,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,386,31415.926535897931899,78539816.339744821190834,141.325933529659409,823
386,386,Sudeste,Rio De Janeiro City,Posto 10 - Recreio,-23.026218000000000,-43.458039999999997,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,387,31415.926535897931899,78539816.339744821190834,494.683430386473219,3497
387,387,Sudeste,Rio De Janeiro City,Recreio Posto 9,-23.023638999999999,-43.448228999999998,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,388,31415.926535897931899,78539816.339744821190834,513.986575236898148,3676
388,388,Sudeste,Rio De Janeiro City,Lage Postinho,-23.015481999999999,-43.306539000000001,3.5,2,Right and left,Reef-rocky,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,389,31415.926535897931899,78539816.339744821190834,342.955483832598532,2605
389,389,Sudeste,Rio De Janeiro City,Joatinga,-23.015205000000002,-43.291089999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,390,31415.926535897931899,78539816.339744821190834,296.041917671574936,2173
390,390,Sudeste,Rio De Janeiro City,Tropical (posto 1),-23.014824999999998,-43.301845000000000,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,391,31415.926535897931899,78539816.339744821190834,327.903001282119931,2427
391,391,Sudeste,Rio De Janeiro City,Barra da Tijuca - Posto 8,-23.010857000000001,-43.361874000000000,3.5,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,392,31415.926535897931899,78539816.339744821190834,570.074943177597561,4951
392,392,Sudeste,Rio De Janeiro City,Sao Conrado,-22.999800000000000,-43.254353999999999,3.5,NA,Right and left,Beach-break,Experienced surfers,2.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,393,31415.926535897931899,78539816.339744821190834,284.702203974809493,1838
393,393,Sudeste,Rio De Janeiro City,Laje do sheraton,-22.995671000000002,-43.231243999999997,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,2.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,394,31415.926535897931899,78539816.339744821190834,340.446308333193883,2349
394,394,Sudeste,Rio De Janeiro City,Pontão do leblon,-22.989962999999999,-43.226480000000002,3.5,3,Right,Point-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,395,31415.926535897931899,78539816.339744821190834,381.266380893108135,2586
395,395,Sudeste,Rio De Janeiro City,Arpoador,-22.989913000000001,-43.191654999999997,3.5,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,396,31415.926535897931899,78539816.339744821190834,385.341552155902832,3132
396,396,Sudeste,Rio De Janeiro City,Praia do Diabo,-22.988817000000001,-43.189143999999999,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,397,31415.926535897931899,78539816.339744821190834,387.804430249775010,3192
397,397,Sudeste,Rio De Janeiro City,Leblon,-22.987947999999999,-43.219527999999997,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,398,31415.926535897931899,78539816.339744821190834,408.464219630682067,2781
398,398,Sudeste,Rio De Janeiro City,Ipanema,-22.987552999999998,-43.205409000000003,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,399,31415.926535897931899,78539816.339744821190834,422.364295818352332,3151
399,399,Sudeste,Rio De Janeiro City,Shore break expresso escorpiao,-22.986037000000000,-43.182017000000002,3.5,2,Right,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,400,31415.926535897931899,78539816.339744821190834,355.915949979278423,2919
400,400,Sudeste,Rio De Janeiro City,Forte de Copacabana,-22.985102999999999,-43.185538999999999,3,2,Right,Point-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,401,31415.926535897931899,78539816.339744821190834,393.562538720187035,3251
401,401,Sudeste,Rio De Janeiro City,Posto 5 - Copacabana,-22.983917999999999,-43.188457000000000,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,402,31415.926535897931899,78539816.339744821190834,420.214648876385468,3417
402,402,Sudeste,Rio De Janeiro Norte,Praia Brava - Pontal do Atalaia,-22.982970000000002,-42.021675000000002,3.5,2,Left,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,403,31415.926535897931899,78539816.339744821190834,118.528690346999554,510
403,403,Sudeste,Rio De Janeiro City,Shock,-22.975815999999998,-43.040492999999998,5,2,Right,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,5000.000000000000000,404,31415.926535897931899,78539816.339744821190834,278.255522591328315,1741
404,404,Sudeste,Rio De Janeiro Norte,Praia Grande - Arraial do Cabo,-22.975325000000002,-42.033842000000000,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,405,31415.926535897931899,78539816.339744821190834,133.028916389555462,540
405,405,Sudeste,Rio De Janeiro City,Itacoatiara,-22.972618000000001,-43.033447000000002,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,406,31415.926535897931899,78539816.339744821190834,321.767050852818841,1826
406,406,Sudeste,Rio De Janeiro City,Canal de Camboinhas,-22.968074000000001,-43.048166999999999,2,3,Right and left,breakwater/jetty,Beginners wave,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,5000.000000000000000,407,31415.926535897931899,78539816.339744821190834,331.504935718351305,2075
407,407,Sudeste,Rio De Janeiro City,Camboinhas,-22.966612000000001,-43.052588000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,408,31415.926535897931899,78539816.339744821190834,341.448350534988549,2163
408,408,Sudeste,Rio De Janeiro City,Leme,-22.963639000000001,-43.166666999999997,3,3,Left,Sand-bar,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,409,31415.926535897931899,78539816.339744821190834,416.771664558928819,3496
409,409,Sudeste,Rio De Janeiro Norte,Ponta Negra - Maricá - RJ,-22.957750999999998,-42.696787000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,410,31415.926535897931899,78539816.339744821190834,90.807223479698067,349
410,410,Sudeste,Rio De Janeiro City,Piratininga,-22.954699000000002,-43.095675000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,411,31415.926535897931899,78539816.339744821190834,272.069023607143720,1960
411,411,Sudeste,Rio De Janeiro Norte,Massambaba,-22.947170000000000,-42.166815000000000,3.5,4,Right and left,Sand-bar,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,412,31415.926535897931899,78539816.339744821190834,77.510316328028352,292
412,412,Sudeste,Rio De Janeiro Norte,Lage de fora,-22.944344999999998,-42.468187999999998,4,2,Left,Reef-rocky,Don't know,1.000000000000000,2.000000000000000,1.000000000000000,4.000000000000000,5000.000000000000000,413,31415.926535897931899,78539816.339744821190834,156.440858191646811,628
413,413,Sudeste,Rio De Janeiro Norte,Arraial do Cabo,-22.942665000000002,-42.030054000000000,3.5,2,Left,Reef-coral,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,414,31415.926535897931899,78539816.339744821190834,163.480649805808696,652
414,414,Sudeste,Rio De Janeiro Norte,Itauna,-22.938835999999998,-42.476208000000000,4,4,Right and left,Point-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,4.000000000000000,5000.000000000000000,415,31415.926535897931899,78539816.339744821190834,187.176619465929548,745
415,415,Sudeste,Rio De Janeiro Norte,Backdoor,-22.938421000000002,-42.472313000000000,3,3,Right,Reef-rocky,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,416,31415.926535897931899,78539816.339744821190834,192.862104815570234,778
416,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938317999999999,-42.479990000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,417,31415.926535897931899,78539816.339744821190834,192.438674667402694,754
417,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169000000000,-42.495224000000000,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,418,31415.926535897931899,78539816.339744821190834,216.506768627363982,778
418,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929735999999998,-42.037751999999998,3,3,Right and left,Sand-bar,NA,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,419,31415.926535897931899,78539816.339744821190834,199.870631923261698,782
