OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,BUFF_DIST,ORIG_FID,ogc_fid,idi_tuaria,idseq,cdi_tuaria,nome,tipo,cdbigrama,cdtrigrama,cdterminal,situacao,gestao,modalidade,companhia,cnpj,legislacao,pro_didade,endereco,com_emento,numero,bairro,cep,idcidade,cidade,idestado,estado,idr_rafica,reg_rafica,loc_izacao,latitude,longitude,observacao,fonte,cdc_troide,Shape_Length,Shape_Area
416,0,416,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938317999999999,-42.479990000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
417,0,417,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169000000000,-42.495224000000000,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
418,0,418,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929735999999998,-42.037751999999998,3,3,Right and left,Sand-bar,NA,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
419,0,419,419,Sudeste,Rio De Janeiro City,Flamengo,-22.928832000000000,-43.170261000000004,3.5,1,Left,Point-break,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
420,0,420,420,Sudeste,Rio De Janeiro City,prainha de adão e eva,-22.927765000000001,-43.123311999999999,3.5,1,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
421,16,421,421,Sudeste,Rio De Janeiro City,Itapuca,-22.906618000000002,-43.119706999999998,3.5,2,Right and left,Reef-rocky,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,422,75,139.000000000000000,0.000000000000000,BRRJ007,Terminal Estaleiro Mau,Terminal for private use,BR,BRR,BRRJ007,In operation,Privada,Terminal de uso privado,ESTALEIRO MAUs SA,02926485000174,CA 18/2018-ANTAQ,0.000000000000000,RUA DR. PAULO FRUMiNCIO,PARTE,28.000000000000000,PONTA DA AREIA,24040290,3303302, , , ,0.000000000000000, , ,-22.877,-43.129,Alterado pela GAP em 14/06/2018 - Atualiza po do CA MT/DP nr 095,Antaq, ,31415.926535897931899,78539816.339744821190834
422,1,422,422,Sudeste,Rio De Janeiro Norte,Praia Brava - Cabo Frio,-22.884557000000001,-41.998072000000001,3.5,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,423,892,300507.000000000000000,0.000000000000000,BRRJ073,PRer de TransatlRntico da Passagem de Cabo Frio,Registereded Support Facility,BR,BRR,BRRJ073,In operation,Privada,Registro - Instala Fo de apoio,MUNICIPIO DE CABO FRIO,28549483000105,Res. 6525/2018,0.000000000000000,Avenida Assun8, ,15.000000000000000,Passagem,28906200,3300704, , , ,0.000000000000000, , ,-22.874,-42.009, ,Antaq, ,31415.926535897931899,78539816.339744821190834
423,1,423,423,Sudeste,Rio De Janeiro Norte,Praia do Forte - Cabo Frio,-22.884167000000001,-42.013055999999999,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,424,892,300507.000000000000000,0.000000000000000,BRRJ073,PRer de TransatlRntico da Passagem de Cabo Frio,Registereded Support Facility,BR,BRR,BRRJ073,In operation,Privada,Registro - Instala Fo de apoio,MUNICIPIO DE CABO FRIO,28549483000105,Res. 6525/2018,0.000000000000000,Avenida Assun8, ,15.000000000000000,Passagem,28906200,3300704, , , ,0.000000000000000, , ,-22.874,-42.009, ,Antaq, ,31415.926535897931899,78539816.339744821190834
424,1,424,424,Sudeste,Rio De Janeiro Norte,Dunas do Peró - Cabo Frio -RJ,-22.842631000000001,-41.981335000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,5000.000000000000000,425,892,300507.000000000000000,0.000000000000000,BRRJ073,PRer de TransatlRntico da Passagem de Cabo Frio,Registereded Support Facility,BR,BRR,BRRJ073,In operation,Privada,Registro - Instala Fo de apoio,MUNICIPIO DE CABO FRIO,28549483000105,Res. 6525/2018,0.000000000000000,Avenida Assun8, ,15.000000000000000,Passagem,28906200,3300704, , , ,0.000000000000000, , ,-22.874,-42.009, ,Antaq, ,31415.926535897931899,78539816.339744821190834
425,2,425,425,Sudeste,Rio De Janeiro Norte,Geriba,-22.779070000000001,-41.910524000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,426,663,300189.000000000000000,0.000000000000000,BRRJ050,Porto Veleiro Blzios,Port Tourism Facility,BR,BRR,BRRJ050,In operation,Pnblica,Instala,MARINA PORTO VELEIRO DE BUZIOS EMPREENDIMENT,29938297000112,CA 002/2015-SEP/PR,0.000000000000000,Travessa de Santana, ,1.000000000000000,Ossos,28950000,3300233, , , ,0.000000000000000, , ,-22.748,-41.8825,"Atualizado pela GAP por Maria Tanizaki em 25/11/2020
Cadastro a",Antaq, ,31415.926535897931899,78539816.339744821190834
426,0,426,426,Sudeste,Rio De Janeiro Norte,Laje da Rasa,-22.726395000000000,-41.971463999999997,3,1,NA,Reef-rocky,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
427,0,427,427,Sudeste,Rio De Janeiro Norte,praia de unamar,-22.609524000000000,-41.997760999999997,2,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,5000.000000000000000,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
428,0,428,428,Sudeste,Rio De Janeiro Norte,Costazul,-22.525117999999999,-41.920347999999997,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
429,0,429,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410544999999999,-41.808256999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
430,3,430,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111000000002,-41.798358999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,431,63,127.000000000000000,0.000000000000000,BRRJ004,Porto Engenheiro Zephyrino Lavan0re Machado Filho,Terminal for private use,BR,BRR,BRRJ004,In operation,Privada,Terminal de uso privado,PETRiLEO BRASILEIRO S/A,33000167100750,CA 111/2016-ANTAQ,0.000000000000000,Avenida Elias Agostinho, ,665.000000000000000,IMBETIBA,27913350,3302403, , , ,0.000000000000000, , ,-22.386,-41.768,"Atualizado pela GAP em 30/05/2016.
CA 111/2016-ANTAQ: ESCOPO DE",Antaq, ,31415.926535897931899,78539816.339744821190834
431,0,431,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
432,0,432,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
433,0,433,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
434,0,434,434,Sudeste,Esperito Santo,Secret,-20.379057000000000,-40.307132000000003,3,2,Right and left,Sand-bar,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
435,0,435,435,Sudeste,Esperito Santo,Coral do Céu,-20.378699999999998,-40.286881000000001,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
436,6,436,436,Sudeste,Esperito Santo,Pompeia,-20.356919000000001,-40.289633000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,437,619,300116.000000000000000,0.000000000000000,BRES020,Terminal Portu(rio da Gl2ria - TPG,Terminal for private use,BR,BRE,BRES020,In operation,Privada,Terminal de uso privado,SS NAVAL COMuRCIO E SERVIrOS LTDA.,04570351000199,CA 029/2014-SEP/PR,0.000000000000000,Rua Beira Mar, ,1012.000000000000000,Prainha da Gl,29122780,3205200, , , ,0.000000000000000, , ,-20.328,-40.307,"Atualizado pela GAP, por Maria Tanizaki em 18/11/2020.
Resoluho",Antaq, ,31415.926535897931899,78539816.339744821190834
437,5,437,437,Sudeste,Esperito Santo,D2,-20.348965000000000,-40.270665000000001,3.5,3,Right,Reef-rocky,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,438,619,300116.000000000000000,0.000000000000000,BRES020,Terminal Portu(rio da Gl2ria - TPG,Terminal for private use,BR,BRE,BRES020,In operation,Privada,Terminal de uso privado,SS NAVAL COMuRCIO E SERVIrOS LTDA.,04570351000199,CA 029/2014-SEP/PR,0.000000000000000,Rua Beira Mar, ,1012.000000000000000,Prainha da Gl,29122780,3205200, , , ,0.000000000000000, , ,-20.328,-40.307,"Atualizado pela GAP, por Maria Tanizaki em 18/11/2020.
Resoluho",Antaq, ,31415.926535897931899,78539816.339744821190834
438,8,438,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317523999999999,-40.288539000000000,3,1,Left,Sand-bar,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,439,55,119.000000000000000,0.000000000000000,BRES005,Companhia Portu4ria Vila Velha - CPVV,Terminal for private use,BR,BRE,BRES005,In operation,Privada,Terminal de uso privado,COMPANHIA PORTU RIA VILA VELHA,39826482000179,CA 054/2014-ANTAQ,0.000000000000000,"ESTRADA DE CAPUABA, S/NA", ,0.000000000000000,ARIBIRI,29119000,3205200, , , ,0.000000000000000, , ,-20.324,-40.321,Atualizado pela GAP em 28/04/2015. CONTRATO DE ADESTO Ni 54/2014,Antaq, ,31415.926535897931899,78539816.339744821190834
439,4,439,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804000000001,-40.270986999999998,3,1,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,440,37,101.000000000000000,0.000000000000000,BRES001,Terminal de TubarAo,Terminal for private use,BR,BRE,BRES001,In operation,Privada,Terminal de uso privado,VALE S.A.,33592510002106,CA 026/2014-ANTAQ,0.000000000000000,AV DANTE MICHELINE,PONTA DE TUBARLO,5500.000000000000000,JARDIM CAMBURI,29090900,3205309, , , ,0.000000000000000, , ,-20.2881,-40.2489,"Atualizado pela GAP em 27/04/2015
SEI 0915699 - Comunicado de a",Antaq, ,31415.926535897931899,78539816.339744821190834
440,1,440,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.236550000000001,-40.215024999999997,3.5,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,441,122,188.000000000000000,0.000000000000000,BRES007,Terminal de BarcaPas Oce/nicas,Terminal for private use,BR,BRE,BRES007,In operation,Privada,Terminal de uso privado,ARCELORMITTAL BRASIL S.A.,17469701010482,CA 063/2015-ANTAQ,0.000000000000000,AV BRIGADEIRO EDUARDO GOMES, ,930.000000000000000,JARDIM LIMOEIRO,29164072,3205002, , , ,0.000000000000000, , ,-20.258,-40.221,"Atualizado pela GAP em 28/04/2015.
Em 10/03/2015: CONTRATO DE A",Antaq, ,31415.926535897931899,78539816.339744821190834
441,0,441,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101000000001,-40.183461000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
442,0,442,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.135649999999998,-40.180627999999999,3,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
443,1,443,443,Sudeste,Esperito Santo,Regencia,-19.659238999999999,-39.841576000000003,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,444,368,1220.000000000000000,0.000000000000000,BR220,Reg2ncia,Public Port,BR,220, ,Planned,Desconhecida, , , ,Lei 11.701/08,0.000000000000000, , ,0.000000000000000, , ,BR320320,Linhares,BR32,ES,12.000000000000000,Regi,Rio Doce,-19.6475,-39.826599r, ,SNV/DNIT,BR220,31415.926535897931899,78539816.339744821190834
444,0,444,444,Sudeste,Esperito Santo,Guriri,-18.739377999999999,-39.746389000000001,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
445,0,445,445,Nordeste,Bahia Sul,Backdoor,-14.840603000000000,-39.001465000000003,3.5,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
446,0,446,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585000000000,-39.006014000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
447,0,447,447,Nordeste,Bahia Sul,Engenhoca,-14.352541000000000,-39.000950000000003,NA,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,1.000000000000000,5000.000000000000000,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
448,0,448,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344391999999999,-39.001379000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
449,0,449,449,Nordeste,Bahia Sul,Prainha,-14.297738000000001,-38.981037000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
450,0,450,450,Nordeste,Bahia Sul,Tiririca,-14.286009999999999,-38.982925000000002,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
451,0,451,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889000000000,-38.985069000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
452,0,452,452,Nordeste,Bahia Sul,Boca da Barra,-14.265879999999999,-38.986702000000001,3.5,4,Right,Rivermouth,Experienced surfers,1.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
453,0,453,453,Nordeste,Bahia Sul,Pontal,-14.263551000000000,-38.993568000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
454,0,454,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.077500000000001,-38.954444000000002,3,3,Right and left,Reef-coral,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
455,0,455,455,Nordeste,Bahia Sul,Saquaira,-14.041088999999999,-38.948078000000002,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
456,1,456,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398000000001,-38.926620000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,457,339,1177.000000000000000,0.000000000000000,BR177,Campinho,Public Port,BR,177, ,Planned,Desconhecida, , , ,Lei 5.917/73,0.000000000000000, , ,0.000000000000000, , ,BR292070,Mara2,BR29,BA,5.000000000000000,Regi,Costa da Bahia,-13.928599a,-38.949199a, ,SNV/DNIT,BR177,31415.926535897931899,78539816.339744821190834
457,0,457,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011000000000,-38.912630000000000,3.5,3,Right,Reef-coral,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
458,0,458,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994000000001,-38.533602000000002,3.5,2,Left,breakwater/jetty,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
459,0,459,459,Nordeste,Bahia Norte,Barravento,-13.009764000000001,-38.526971000000003,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
460,0,460,460,Nordeste,Bahia Norte,Espanhol,-13.006230000000000,-38.533397999999998,3.5,2,Right and left,Point-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
461,0,461,461,Nordeste,Bahia Norte,Corsário,-12.976457000000000,-38.423394999999999,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
462,0,462,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755000000000,-38.385007000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
463,0,463,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
464,0,464,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,3.5,4,Right and left,Reef-coral,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
465,0,465,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,3.5,2,Right and left,Reef-coral,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
466,0,466,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,3.5,3,Right,Reef-coral,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
467,0,467,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,3,3,Right and left,NA,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
468,0,468,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
469,1,469,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,3.5,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,470,15,17.000000000000000,0.000000000000000,BRMCZ,Macei,Organized Port,BR,MCZ, ,In operation,SEP,www.portodemaceio.com.br,Companhia Docas do Rio Grande do Norte - COD, , ,10.000000000000000,Rua Sn e Albuquerque, ,0.000000000000000,Jaragu,57025180,BR270430,Macei4,BR27,AL,6.000000000000000,Regi,Entre as praias de PajuGara e Jaragut,-9.683056000000001,-35.7263880, ,ANTAQ,BRMCZ,31415.926535897931899,78539816.339744821190834
470,0,470,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,3.5,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
471,0,471,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,3,3,Right and left,Rivermouth,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
472,0,472,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,3,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
473,0,473,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
474,0,474,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,4,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
475,0,475,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
476,0,476,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,4,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
477,0,477,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
478,0,478,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,3,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
479,0,479,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,2,3,Right and left,Beach-break,Beginners wave,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,5000.000000000000000,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31415.926535897931899,78539816.339744821190834
